,visitor_home_cbgs,change_0701-0708,change_0708-0715,change_0715-0722,change_0722-0729,change_0729-0805,change_0805-0812,change_0812-0819,change_0819-0826,change_0826-0902,change_0902-0909,change_0909-0916,change_0916-0923,change_0923-0930,change_0930-1007,change_1007-1014,change_1014-1021,change_1021-1028,change_1028-1104,change_1104-1111,change_1111-1118,change_1118-1125,change_1125-1202,cluster
21,120310021012.0,-0.4014798907906598,0.0501392654745299,0.3737023888552477,0.3176364918485506,-0.0714577246277472,-0.2244894681249236,-0.1038531143395748,0.0598020517045781,0.4658533785618616,0.5729842681433026,0.4225768357241138,0.1223660153449864,0.2789370688568757,0.6013650403327624,0.6362046509791777,0.3400959523306781,0.1424759987397076,0.2418169926875332,0.2207448550034224,0.0945900513798783,0.2370793460849591,0.621130476196001,1
22,120310021021.0,-0.276211674423881,-0.0003165790510573,0.1118774265428387,0.2696194985564371,-0.0146444045072773,0.1475091347818901,-0.1249110421901903,-0.1129223597087594,-0.3836603858528254,-0.5095211983064828,-0.1724058270100874,-0.1827588384941218,-0.1707808519780529,-0.0526733979017131,-0.0425191485514308,-0.1622243291026709,-0.627928480515616,-0.156064631886664,0.1569765194708551,0.2760891677875834,-0.0796663169504711,0.1471950874728884,3
23,120310021022.0,-0.248689379036884,8.575175274206777e-05,-0.1429075658157173,0.0322745975764188,-0.1283738737006061,-0.0151618260108382,0.1819674838928185,0.3208048113420665,0.4329954885875331,0.1164706010601666,-0.0435642581424643,0.06932705335559,0.0679205727278438,0.3964340800067098,0.1456777951861649,-0.0048574062846983,-0.262143474228335,-0.4078408815884686,-0.3890323409250792,-0.490678194568994,-0.3056909619098312,-0.2185579366045973,2
24,120310022005.0,0.1851736248024685,0.0461575041424918,-0.3645320051656477,-0.2611504580750606,-0.3313734598690963,-0.0386655767102184,0.2884158518870637,0.4759745189880002,0.733950265537351,0.7097630042975772,0.5771511996547332,-0.0034771008368437,-0.4040163745065057,-0.4323220558433943,0.2424168473845141,0.6737470659701047,0.5218373999429441,0.5874385862436297,0.1496414142912627,0.4329914998965797,0.0105713459035842,0.1153232113922615,1
25,120310023002.0,0.3532560662873337,-0.3884156991303913,-0.2643577066783961,-0.1443564026714251,0.1283381881160005,0.3749494491566838,0.0508875749445006,-0.1103014700243057,-0.1972888332459084,-0.0523510341584026,0.2401519801135022,0.2947912621664754,0.4242378425905352,0.4629947157625189,0.3268938123058421,0.2755710133400215,-0.0463452498469486,-0.0994481257997926,-0.1706104608137834,-0.0400521974871612,-0.0324863008541482,-0.167228032288687,2
26,120310024001.0,-0.0724148336411536,0.1320044762094349,0.2116600929124841,0.3034015465485462,-0.0238738812621236,-0.0305041418162272,-0.3627328546587348,-0.1575404042922263,0.2375057832387412,0.733702046101348,0.7866987316094137,0.5516849406860912,0.2985150198845875,0.0437396682052215,-0.1639899316035003,-0.1573730266769764,-0.1411940229096481,0.0470410900458318,-0.0624380299588194,-0.1432689730755347,-0.3800978845417232,-0.300046218515387,1
27,120310024002.0,-0.3876074766883027,-0.1413193608110081,0.0752779577895901,0.4157234786955748,0.237198493832395,0.1691191957932994,-0.2883913992703166,-0.0800008893412317,0.1132101157631598,0.3087036918171201,0.1934766137699636,0.5187998295175277,0.8020244067839267,0.8285363087054821,0.1805173855748049,-0.3160518709986633,-0.4061995157870692,-0.1162883282786277,0.0996240999401979,-0.0140583013682608,-0.1906728424933497,-0.3062918231989402,2
28,120310025012.0,-0.0880415214017388,-0.1705180159112987,0.1300320218872361,0.018385663434752,-0.1085517853514393,-0.1292803998647739,0.0766774727314538,0.2712965644758096,0.6228462265835892,0.7976553573037414,0.7258914308291228,0.0345869504252567,0.1269400312824305,0.2510025502576862,0.6319716952908332,0.1873672520725038,-0.1016451864482685,-0.2710932946416231,-0.2205530939151703,0.1008425697700874,0.315007911975871,0.2346748292868731,1
29,120310025014.0,0.1852176086340644,0.2833563963796595,0.1840770299932508,0.0594702095193645,-0.1005324680476774,-0.2916184750347254,-0.2958059121226136,-0.0241643893213234,0.2667543611380297,0.1587779156067827,-0.2645094619718142,-0.4850471289584331,-0.2518475763793222,-0.1280182889188306,-0.2508840812378055,-0.2864139715487039,-0.2298881309839208,-0.0164926856563735,-0.029928224740935,-0.1653357692703499,0.0054424019416522,-0.2491845121156627,3
30,120310025022.0,-0.2439152197945275,-0.2576540483740254,0.0798500614096971,0.1004909370638719,0.3629761626723934,0.1746924616301614,0.0164582941324248,-0.2328986487399952,-0.2754857667622308,0.0067399050213905,0.1677244972074216,0.0832431984827276,-0.176701296662161,-0.153867679191912,-0.0043415257415707,0.109544983829633,-0.0247607588389436,0.0038064063842037,0.1278001543295079,0.304809606010533,0.4015568079927826,0.2438021534467401,2
31,120310026001.0,0.263809363967051,-0.071083775383581,-0.1248133877196795,-0.2105858737245435,-0.2305558898503452,-0.236167023225883,0.1828023581477615,0.4265942277892187,0.6123083216678762,0.4709259913824974,0.5221298473785508,0.4538463626349417,0.3700107228860961,0.2769210448031291,0.2350398524491972,0.3176436352152844,0.2338058282068866,0.0264237800529566,-0.2057385078928679,-0.4206192444122414,-0.2724119682943328,-0.1505642048273295,1
32,120310026003.0,0.0536417739441515,-0.049920874730597,-0.030552195540811,-0.083121198602935,0.019489308684112,-0.1568372564120518,0.1228756838584229,0.1244247587997082,0.2467598942963084,-0.1179431239342431,-0.1185945688510192,-0.1150960377412212,-0.1195844032255311,0.1263292294478148,0.0522764368536991,0.2992335606694681,0.1362564762647338,0.0876803863164892,-0.1941037619958737,-0.3191471444446409,-0.4289284917953372,-0.3407178389884038,3
33,120310027011.0,0.1432197687067323,0.0218417887821274,-0.2274041846539192,-0.2570872968341143,-0.1319426940294968,0.0360879348894977,0.2813522606303765,0.1339324225087958,0.1464753748704731,-0.0153261502547257,0.1080568149953309,0.1451601442154818,-0.0416492914969972,-0.176286762999912,-0.2222570771183998,0.1067626106588291,0.1699812347590416,0.0821974372292513,-0.1888507660913232,-0.2883129597942489,-0.435673210726714,-0.5316475210782801,2
34,120310027012.0,-0.1633229300875176,-0.1295173503984788,0.1399914829187324,0.4289678041749235,0.0384670992197834,-0.1409326986868583,-0.2055960934053297,0.0319426862647459,0.0668525104787945,-0.2877985194660252,-0.5172871290717014,-0.6340825760288882,-0.5284133191326238,-0.5754777121742962,-0.5331407995429508,-0.5413170191948913,-0.455183130302337,-0.4453315024750564,-0.5357829584292053,-0.547147457260034,-0.6288406404152913,-0.6183282749710831,3
35,120310027013.0,0.2552288875909392,0.0306015756359731,0.1107295025637866,0.0306147164394887,0.0589511076745564,-0.0187458288915717,-0.1940654672804074,-0.2733144937327641,-0.3829148032146693,-0.3754109554284535,-0.2061445914334581,-0.1453101956518234,-0.0124537485490177,-0.3028361138274767,-0.4871516631195542,-0.5445825467954362,-0.5675083344276759,-0.5963146977221833,-0.5805502154241101,-0.2501769299929867,-0.0447138651620815,0.0371323225136234,3
36,120310027022.0,0.3812811102913948,0.1291400344284794,0.0778527133051975,-0.0450061741460256,0.1220836676583427,-0.0295067805047199,-0.2318556183464284,-0.4039889526862397,-0.0934534387832012,0.0787802706839979,0.1444273818756178,-0.0673224602748534,-0.1919710308859501,-0.3979931918402292,-0.3593547686053256,-0.3341516601727427,-0.2996260413249396,-0.1918910845903118,-0.0644594162571293,0.0450419286719395,-0.0654231428079549,-0.1694780381177015,3
37,120310027023.0,-0.0700818686584959,-0.1311841589253526,-0.3121959686234728,-0.3418390565532879,0.026151011759106,0.3235843089364788,0.3904889581495192,0.1150767739155046,-0.087303008307516,-0.199479609718092,-0.1636223926607243,0.1357737693585066,0.0797437511577078,0.1125074830509097,-0.2674682886529007,-0.3107990189222295,-0.522786766437496,-0.2876477855314385,-0.0550863702569069,0.3301832175784044,0.4661075110303037,0.6099269856825806,3
38,120310028011.0,-0.1468087625153088,0.1496351737552448,0.1073660992626727,0.1524543073211991,-0.2314277881284391,-0.3200028222246439,-0.0341350202427565,0.3229188127720304,0.5821771950164308,0.2386900888005048,0.6934657432343591,0.3351771546056984,0.3039818729034287,0.1821582213948252,0.3362975881946712,0.4455654268445219,0.3295577111685681,0.404199477204873,0.4550927268411105,0.4983639082395096,0.5226636004123915,0.3581954390959942,1
39,120310028012.0,0.2222542794617558,-0.1284119834701614,-0.3109731959140775,-0.1065613916358673,-0.0048735828131233,0.1909697547852945,0.0897020339340231,0.0478940856521557,-0.2040724651007113,-0.4045829924474135,-0.5329617802136108,-0.2443024247613077,-0.4292328510108729,-0.2980732079277246,-0.4407453306047968,-0.1499531851720954,-0.2836640839710683,-0.1999047598712147,-0.4846674796953424,-0.4960600652318024,-0.5394640405521609,-0.3852390191044498,3
40,120310028021.0,-0.0860989290022482,-0.0556700896069412,-0.1209273303706397,-0.0806870916040571,-0.0694023367008691,0.0465207520765231,-0.0009090406428308,0.3671740658510636,0.4294888728839703,0.6393819992453205,0.8413537196287133,1.3681625787328542,1.102575544381059,0.4086769920550567,0.1740124932157095,0.7507384409514293,0.7313796631058116,0.5767028091366483,-0.1640057971887033,-0.1285599791598309,-0.149218192547017,-0.031616775948441,1
41,120310028022.0,-0.2626561586634036,-0.0495877579267622,-0.1751812041886074,-0.0453254960308482,-0.0685071284862337,0.2464582583062596,0.2855637655688511,0.069235721420745,-0.2918440643396043,-0.4871413167923038,-0.2098211438359566,0.2377954020682196,0.4654892384488105,0.5515634367305674,0.6001704688926679,0.2598520770157569,0.1188083820161343,-0.1630417363063949,0.1195455323540077,0.0028143100831409,-0.0069335108621179,-0.1566151285643796,3
42,120310028023.0,-0.0586764853786843,-0.1470995335158959,-0.0430107325935346,-0.1044989027067881,0.0966110974991454,0.1266367776634326,0.1265861267181539,0.0034516523141722,-0.0120633570985119,-0.0571444789988744,0.3617736436014563,0.7169826133692766,0.773016865766096,0.3499506620748518,-0.0066707085876286,0.0382534484095797,0.0386709926359524,0.109893573298262,0.0887828512964122,0.0621630832063226,-0.0224716721684922,0.0876790255078023,2
43,120310029011.0,0.0014111316493412,-0.1520489424805482,-0.2090217727493624,-0.3252832042837582,-0.170848338576535,-0.0017819531351849,0.4564246408402625,0.4011484387357851,0.3415206307957986,0.0983840314141055,0.0735379516420013,-0.0989638323806583,-0.1226264341988683,-0.2616711218121442,-0.2075042374875679,-0.3610245830157833,-0.1629907166841799,-0.2495745630128434,-0.1345667785321428,0.0804976921263204,0.1397772105538101,0.0539843167626975,2
44,120310029022.0,0.5363657059166742,0.3908197585318412,0.0628600003835639,-0.0084361427904211,-0.2585110689157452,-0.256367487079974,-0.356095278928637,-0.1106354871173015,-0.0400874466287215,-0.0253014117511136,0.1051345478233694,0.3275026370698893,0.5835356328045059,0.5762183704885092,0.5354833667006261,0.5075727356155317,0.3099057695892755,0.1303100349462547,-0.0125314813973976,0.050518546354672,-0.1620795752278747,-0.1466061487692964,2
45,120310029023.0,-0.2260089169689679,-0.0438270664223887,0.112660173438399,0.1050548284139313,0.242160997541359,0.1029716021561589,-0.021052554541821,-0.2719590636166708,-0.1410603088990052,-0.3183867341732472,-0.2795226090342501,-0.3785287289174208,-0.2670508207400865,0.0062667018556976,-0.2653870678109794,-0.3909145962703997,-0.4971247017085171,-0.4435539669789995,-0.2934404419234838,-0.1229129664996833,-0.0269713877990989,0.1429270899874342,3
46,120310101011.0,0.4539365073208449,0.0845214066276736,-0.1110631926485329,-0.0142834580342827,0.0954666912858807,-0.1039754578627933,-0.2939176980984226,-0.1106847985903688,0.0691954648360455,0.1134195196457544,0.1510624854768998,0.1575809912655262,0.4078950160187603,0.3364206383361957,0.3691809669645068,0.2255484474397412,0.0222721851710837,0.0279336885274175,0.0328636377228778,0.0625091409064333,-0.0490550713503578,0.0282410049768619,2
47,120310101012.0,-0.0685265994996063,-0.1001605290105901,-0.09768000757817,-0.0274941010422828,-0.0088511750807699,0.0171165535589536,0.0987815591168371,0.186814299535629,0.2181614722714793,0.1584305197581273,0.1584781191628459,0.1672098618740584,0.2622374632187892,0.2762760477750191,0.1859952676777408,0.0221460227297736,-0.1259153470435343,-0.0696804761328983,-0.0353227972418173,-0.0453559648443565,-0.1555482951899765,-0.1773436757681823,2
48,120310101021.0,-0.0237335631562057,-0.1146732296087568,-0.1582909806457396,-0.1224332506835699,-0.028650470310542,0.0934693223043937,0.1194530261726068,0.2348591459278129,0.2054828446308104,0.1553767129251266,-0.0340626874794865,0.0080148553318153,0.1675316856991563,0.2502764473921119,0.1326466246883835,-0.2477967246362755,-0.2934823842236331,-0.2950965863632209,-0.1923309969517042,-0.1288491206771012,-0.1527592806510706,0.0496767814502907,2
49,120310101022.0,-0.0559474406025203,-0.0672989774533676,0.0369937295853353,0.0253871907696342,-0.0085991900001882,-0.0160075981204352,0.0307714468559602,0.0547008389655812,0.1321234546084786,0.0414412939778219,0.0293147496690681,-0.0285542960421556,0.0634140144576141,0.1559883017384316,0.1650205734947641,0.1109393311735987,-0.0425968627941257,-0.0982758582758595,-0.1105948226317161,-0.0972245096333137,-0.0451932497989648,-0.0902976197507938,2
50,120310101031.0,0.0188041379039705,-0.1030614035302771,-0.1856744484778835,-0.0713991750310297,-0.046764377557281,0.052360082373674,0.1840358616214539,0.1516993226973721,0.1964006487497407,0.0354805431304968,0.1218257458620359,0.0109888853792538,0.0960705528816038,0.0886513653865266,0.0306238458137659,0.0467669169474924,-0.0362766534081608,0.0182621272828457,-0.0571358438920881,0.002521395282753,0.0108638661516256,-0.0423516736987337,2
51,120310101032.0,-0.2114161736216004,-0.2335242704537604,0.062298836434182,0.1536363157225385,0.0728430134037595,-0.0595137679638997,0.0505675256412982,0.1651085208374831,0.3183827219323817,0.2219401322224821,0.4209514601685091,0.402161005620593,0.5730694859730244,0.5406468312818946,0.4750657858436368,0.3924619081142453,0.2014073837653521,0.1663081613628821,0.2967353978471431,0.3708835966489919,0.3723439457444701,0.0195369857162907,1
52,120310102011.0,-0.0558932903545337,-0.0690932064659625,0.0016620465835948,-0.0421005793277571,-0.0768789540609815,-0.0295160156749363,0.1276805209452385,0.144139478355338,0.2409729676513884,0.0434510601826487,0.1105113660407411,0.1610766207778529,0.2628272913390426,0.2643591055882074,0.0545692265600595,-0.0230147139828301,-0.0756298485813499,-0.0668544331782281,-0.0145715124573962,-0.1141182933942368,-0.1278310709133136,-0.1347686948118903,2
53,120310102012.0,0.0795382832902972,0.0772996519841258,0.0181428160286155,-0.0447204668711386,-0.1288108951533083,-0.0927997219505726,-0.0206498998154672,0.1120002324874482,0.2216756465675528,0.165804103950321,0.192156830218855,0.1505137531920415,0.1817626491264735,0.0276403461883802,-0.0907576342139322,-0.1276650729591416,-0.0504430709377682,-0.0297044601505383,0.0566138115882436,0.0158578547572765,0.0278871730299133,-0.0105192051458055,2
54,120310102021.0,-0.1187368745288444,-0.2745558720439605,-0.2823916957410551,-0.16132647327202,0.0516750212138159,0.2999022015967383,0.3299831714545352,0.1554505213207913,0.0372837879927881,-0.154805241126494,-0.1179541955431023,-0.2439680499401117,-0.2714429898611203,-0.3613882461560943,-0.4058838964017154,-0.2637207091329791,-0.1601394894567226,-0.2441984519189929,-0.3567187459492429,-0.4465380842266012,-0.3019359424353307,-0.2460881164825236,3
55,120310102022.0,0.2309175892483703,0.064704825281644,0.0282035601078488,-0.0561938390873599,-0.0929530750963034,-0.1040341055709473,-0.1137624511404757,0.0431174962572235,0.0774551529289687,0.1307466642511809,0.055523764136004,0.0472679100192735,0.0941335326062392,0.052092236199425,-0.0086544778159737,-0.1174157662236041,-0.0689643597180288,-0.0810552661207594,-0.0944152644665085,-0.244413222882694,-0.2997758935836166,-0.3790942383946021,2
56,120310103011.0,-0.1389430621320452,-0.0807662664265092,0.0379509797375956,0.0743702326944228,-0.0150232506154309,0.0218071014678858,0.0003119507809224,0.1002923144931596,0.0805024590973129,0.0098655012040399,0.0435321199271856,0.0339623938486384,0.1272974680159416,0.0268721711159986,-0.1357126160133928,-0.2259273635107552,-0.2071012350964842,-0.1045099740119944,-0.1741518863433201,-0.2164056011608989,-0.2199250253045236,-0.1070712307677803,2
57,120310103012.0,0.2980062911490145,0.0688271125114683,-0.1390237454526625,0.0309865496924362,-0.0258483610947764,-0.0645309152042777,-0.1370180607045149,-0.0313988708966874,0.1604554289959984,0.1847031752982429,0.234193114190864,0.0621464456729966,0.0957140350975834,0.0084661113472353,-0.0561186481673022,0.0096130830015523,0.0114579830571741,0.1223365740979355,0.0542102755594681,0.1771439939090275,0.0885172723500145,0.0905627851380891,2
58,120310103031.0,0.084774977327027,0.0269382783435029,-0.0248439744222867,-0.0402122337253378,-0.0473537348315439,0.0359977159168506,0.0298248116440478,-0.0651258402522605,-0.1116048586811432,-0.1679387073483953,-0.0653304088759598,-0.0048549097634515,0.0297990743078863,-0.0292604423470474,-0.1443280476784222,-0.1283399397245534,-0.1328073992551413,-0.0314747274459057,-0.1244398609527108,-0.1023017544441319,-0.1892849575122616,-0.0803593095859374,3
59,120310103032.0,0.2146051864965199,0.2670841510893156,0.4437588282775254,0.0959770156712085,-0.2379130537632378,-0.4047701106601874,-0.2833726120810233,-0.0953694050301207,-0.0791294650468784,-0.2521721500312374,-0.4502468697840044,-0.3681323899043881,-0.4360555997606979,-0.4894515490275649,-0.3475317617729334,-0.138974523890514,0.1973617176238072,0.1328179366314567,-0.1311607567669471,-0.1907753669224781,-0.3625206669352215,-0.304414517274905,3
60,120310103041.0,-0.1793549665629162,-0.2208634358037574,-0.0777635787504069,-0.018460419737068,0.0670491431658075,0.0353723996440927,0.1754965383332501,0.2185243197109973,0.3487919122485048,0.3804421365591373,0.3824946683239721,0.1860817822295687,0.2650347745318385,0.1438111449474387,0.0022162418033514,-0.1620111576860846,-0.1422466652380097,0.0417098549427496,0.093878425405274,0.0928756768302821,0.0361377927964233,-0.0485639592453877,1
61,120310103042.0,-0.0389929576999507,-0.0518732118749318,-0.1143084710827023,0.0189823163263381,-0.0402537869007192,0.0031556086315286,0.0331574336451378,0.1901330689553002,0.1701263576643588,0.0902907255635269,0.0014440510699223,0.0899894103701287,0.0456416979429877,0.0662229559645933,-0.1747055438401659,-0.0094223279628797,-0.1491859892958126,0.0217037801681514,-0.0853662304176758,-0.0721059318075587,-0.0480282851027402,-0.068012698657122,2
