visitor_home_cbgs,change_0701-0708,change_0708-0715,change_0715-0722,change_0722-0729,change_0729-0805,change_0805-0812,change_0812-0819,change_0819-0826,change_0826-0902,change_0902-0909,change_0909-0916,change_0916-0923,change_0923-0930,change_0930-1007,change_1007-1014,change_1014-1021,change_1021-1028,change_1028-1104,change_1104-1111,change_1111-1118,change_1118-1125,change_1125-1202
120310008001.0,0.0705183212728951,-0.28445750596076536,0.13000157246407257,0.08429667871767824,0.004416367470856869,-0.12620951369738054,-0.02044790594897221,0.14188198568161606,0.18702576411880076,-0.008606107067557555,-0.24262128737508287,-0.42264613221396796,-0.29482338026043625,-0.1792835430871819,-0.23920571185080206,-0.3137393502632308,-0.37287253945168986,-0.4437350241376693,-0.628260162214845,-0.6544207532559252,-0.5333356340729196,-0.33209791840216885
120310011001.0,0.16798007710098672,-0.09912230179143476,-0.08249640021633836,-0.23425358033639013,-0.37828500155514216,0.027325617819106703,0.0946120220496309,0.5042395669295816,0.0687401790971546,0.2073840306500527,0.17480133720318664,0.31885305646578377,0.32568574918988413,-0.10489318245812551,-0.3897045915771927,-0.5091374321644213,0.019650306570292844,0.11510046504588006,0.6421054557030016,0.5219927864300545,0.6663315167925566,0.2479098703278684
120310012003.0,-0.29341514485405407,-0.1986766570501146,0.04587878809785388,0.4376294924272773,0.034353005620298124,0.06456047127101765,-0.13073950862567557,0.0404095531133979,0.25986117642648277,0.21426309779838731,0.6846935377495941,0.9189851810099088,0.6760203851679203,0.24781985778729715,0.19871897764547997,0.45056099737634125,0.447219401607195,0.512622506357846,0.37862247990275927,0.4177031994493068,0.24182576413609,0.7505347951066653
120310013002.0,0.16907941305093308,-0.10511067014362593,-0.18011495373423606,-0.09118011137734561,-0.07617463564214101,0.12112142618138089,0.08102796868016449,0.08135156298487113,0.21356124233901333,0.46621499983351306,0.7014459452985573,0.5102056056865205,0.4411876641313404,0.3169298842200858,0.35627848862736317,0.39277434612223866,0.3328367547089967,0.29554939818405324,0.1869932045008721,0.14029803802759458,0.1273815849285827,0.121817365428802
120310013004.0,0.021012783006519847,-0.11708451660323461,-0.16522083448969013,-0.07965640364406887,0.05107428984011403,-0.010478957188454594,0.2752327390864025,0.025120899992411815,0.09834778507233419,-0.24577502438327062,-0.16174112448324096,-0.14681081537449514,0.33756896312865176,0.6572608082862196,0.7767859384244596,0.48567989275481677,0.12571183046366452,0.03625388120830951,0.040326397697833,-0.07378164483218577,-0.052777425559256574,-0.12771487417271163
120310014003.0,0.23808779708028807,0.03786625660443041,-0.046370110227141194,-0.1840208587940316,0.1574826873997652,0.04444189620768502,-0.06483886511925714,-0.18264880315173895,0.518394802972395,0.5357963704135236,0.42410660904986275,0.07897936117243924,0.172248595295003,0.22266105018315746,0.3784777634415659,0.8454017880988942,0.8921985731210307,0.4808375592037307,-0.01693482867820394,-0.4345026865719018,-0.4557070978532731,-0.4623781753504154
120310014006.0,-0.19039978433030386,-0.310287267702369,-0.142810377516373,-0.0054202602411522844,0.039892177975612085,0.19978768021949314,0.17942859746060486,0.22980923413448867,0.06821153982883937,-0.051087962726591905,-0.18726349778299625,-0.15171238201045956,-0.10763821646941221,-0.19044877662843998,-0.48371583590716427,-0.6413266866128687,-0.6726255702891221,-0.6739055355992533,-0.4328258494333077,-0.3557047392375644,-0.26468928202575914,-0.39468795066968115
120310015001.0,-0.2783153716987027,-0.16737259914016098,-0.13886853653603187,-0.14314886151008505,-0.06919632988104754,0.13526285767959934,0.3776063770615622,0.2840324640248665,0.17169365088328248,-0.2698267119324855,-0.13382304991992958,-0.32826235961957484,-0.2002623560360307,-0.18223082038425348,-0.08447700475188577,0.07851108867280301,0.19693882461847023,0.1027512243512242,-0.2763001562284692,-0.6390596256803709,-0.25232320346362713,0.05780075259857532
120310015002.0,-0.24388023903375042,-0.19915790682045867,0.3720959637318997,0.24720266727712342,0.13930147982607732,-0.16767911159571663,-0.11657081509436112,-0.03131203829081408,0.3518554329486916,0.3885314447806473,0.5873177721111351,0.29960800453829284,0.26185311932192745,0.08149450647280085,-0.12597804466576734,-0.11604838895753306,-0.05416118290222743,-0.07239506221823283,-0.069123793417591,-0.16192880320029293,-0.050583084863364436,-0.07768320526906931
120310015005.0,0.45287352882078463,0.6249107079707972,0.10848066851758094,-0.10995027739572938,-0.31540626699799146,-0.2243288089305938,-0.18074393199701427,-0.3558356199878341,-0.3292073000271366,-0.3230396761082345,0.02060144996829037,0.2785706208489312,0.3828672958623014,0.04489031189118777,-0.13353838749457983,-0.38255553818195714,-0.21330137847343933,-0.30126459176189413,-0.4498939843346192,-0.5603630205446576,-0.6547077162468017,-0.5767122029053903
120310016002.0,-0.07452265267318936,0.14872756029737205,0.23033254276581458,-0.16795182210069526,-0.2258292490310158,-0.10095775453800172,0.03547028280652503,0.15473109247319097,0.07490278766438956,-0.13833863140634642,0.10563905882896832,0.2496710330164164,0.847401611318762,0.4071031868689432,0.2364869422953023,-0.18788275904497576,-0.22504941683666005,-0.40973134618518364,-0.2783834067282365,-0.19601683590288793,-0.2514725880262581,-0.5418298234682245
120310021012.0,-0.4014798907906598,0.05013926547452996,0.37370238885524776,0.3176364918485506,-0.07145772462774728,-0.2244894681249236,-0.10385311433957482,0.05980205170457819,0.46585337856186165,0.5729842681433026,0.4225768357241138,0.12236601534498641,0.2789370688568757,0.6013650403327624,0.6362046509791777,0.34009595233067813,0.14247599873970765,0.24181699268753323,0.22074485500342247,0.09459005137987832,0.23707934608495912,0.621130476196001
120310021021.0,-0.276211674423881,-0.0003165790510573926,0.11187742654283878,0.2696194985564371,-0.014644404507277336,0.1475091347818901,-0.12491104219019039,-0.11292235970875941,-0.3836603858528254,-0.5095211983064828,-0.1724058270100874,-0.18275883849412183,-0.17078085197805293,-0.05267339790171312,-0.042519148551430866,-0.16222432910267098,-0.627928480515616,-0.15606463188666403,0.1569765194708551,0.27608916778758347,-0.07966631695047115,0.14719508747288843
120310021022.0,-0.248689379036884,8.575175274206777e-05,-0.14290756581571734,0.032274597576418894,-0.12837387370060618,-0.015161826010838257,0.18196748389281853,0.32080481134206656,0.4329954885875331,0.11647060106016663,-0.043564258142464306,0.06932705335559002,0.06792057272784388,0.3964340800067098,0.14567779518616492,-0.004857406284698354,-0.262143474228335,-0.40784088158846865,-0.38903234092507927,-0.49067819456899403,-0.30569096190983125,-0.21855793660459735
120310022005.0,0.18517362480246857,0.04615750414249183,-0.3645320051656477,-0.26115045807506065,-0.33137345986909633,-0.0386655767102184,0.28841585188706376,0.47597451898800025,0.733950265537351,0.7097630042975772,0.5771511996547332,-0.003477100836843709,-0.40401637450650574,-0.4323220558433943,0.2424168473845141,0.6737470659701047,0.5218373999429441,0.5874385862436297,0.1496414142912627,0.4329914998965797,0.010571345903584222,0.11532321139226152
120310023002.0,0.3532560662873337,-0.38841569913039137,-0.2643577066783961,-0.14435640267142513,0.1283381881160005,0.3749494491566838,0.0508875749445006,-0.11030147002430579,-0.19728883324590848,-0.05235103415840264,0.2401519801135022,0.29479126216647544,0.4242378425905352,0.4629947157625189,0.3268938123058421,0.27557101334002154,-0.046345249846948613,-0.0994481257997926,-0.17061046081378345,-0.04005219748716123,-0.0324863008541482,-0.167228032288687
120310024001.0,-0.07241483364115368,0.13200447620943498,0.2116600929124841,0.30340154654854623,-0.02387388126212363,-0.03050414181622727,-0.36273285465873484,-0.15754040429222638,0.23750578323874125,0.733702046101348,0.7866987316094137,0.5516849406860912,0.29851501988458756,0.043739668205221516,-0.16398993160350037,-0.15737302667697645,-0.14119402290964816,0.04704109004583182,-0.06243802995881945,-0.14326897307553474,-0.3800978845417232,-0.300046218515387
120310024002.0,-0.38760747668830275,-0.14131936081100813,0.07527795778959019,0.41572347869557486,0.23719849383239502,0.16911919579329943,-0.2883913992703166,-0.08000088934123177,0.11321011576315981,0.30870369181712015,0.1934766137699636,0.5187998295175277,0.8020244067839267,0.8285363087054821,0.1805173855748049,-0.3160518709986633,-0.40619951578706925,-0.11628832827862774,0.09962409994019797,-0.014058301368260863,-0.1906728424933497,-0.30629182319894027
120310025012.0,-0.08804152140173883,-0.17051801591129873,0.1300320218872361,0.018385663434752023,-0.1085517853514393,-0.1292803998647739,0.07667747273145381,0.27129656447580963,0.6228462265835892,0.7976553573037414,0.7258914308291228,0.03458695042525676,0.1269400312824305,0.25100255025768625,0.6319716952908332,0.1873672520725038,-0.10164518644826857,-0.27109329464162313,-0.2205530939151703,0.1008425697700874,0.315007911975871,0.23467482928687317
120310025014.0,0.18521760863406442,0.28335639637965954,0.18407702999325087,0.05947020951936458,-0.10053246804767743,-0.29161847503472543,-0.29580591212261365,-0.024164389321323414,0.26675436113802975,0.15877791560678278,-0.2645094619718142,-0.48504712895843316,-0.2518475763793222,-0.12801828891883069,-0.2508840812378055,-0.28641397154870396,-0.22988813098392083,-0.01649268565637356,-0.029928224740935098,-0.16533576927034993,0.005442401941652212,-0.24918451211566275
120310025022.0,-0.24391521979452752,-0.25765404837402545,0.07985006140969711,0.10049093706387192,0.3629761626723934,0.17469246163016144,0.016458294132424816,-0.2328986487399952,-0.2754857667622308,0.00673990502139057,0.16772449720742166,0.08324319848272764,-0.17670129666216108,-0.15386767919191208,-0.004341525741570725,0.10954498382963307,-0.024760758838943634,0.003806406384203717,0.12780015432950795,0.304809606010533,0.40155680799278265,0.24380215344674014
120310026001.0,0.26380936396705107,-0.07108377538358103,-0.12481338771967958,-0.2105858737245435,-0.2305558898503452,-0.23616702322588304,0.18280235814776155,0.4265942277892187,0.6123083216678762,0.4709259913824974,0.5221298473785508,0.4538463626349417,0.37001072288609616,0.2769210448031291,0.2350398524491972,0.31764363521528444,0.23380582820688667,0.02642378005295665,-0.2057385078928679,-0.4206192444122414,-0.27241196829433284,-0.15056420482732955
120310026003.0,0.053641773944151594,-0.04992087473059702,-0.03055219554081109,-0.08312119860293507,0.019489308684112073,-0.15683725641205182,0.12287568385842296,0.12442475879970824,0.2467598942963084,-0.11794312393424314,-0.11859456885101924,-0.11509603774122126,-0.1195844032255311,0.12632922944781488,0.05227643685369919,0.29923356066946816,0.13625647626473386,0.08768038631648922,-0.19410376199587379,-0.3191471444446409,-0.42892849179533726,-0.34071783898840385
120310027011.0,0.1432197687067323,0.02184178878212747,-0.22740418465391923,-0.2570872968341143,-0.13194269402949688,0.03608793488949778,0.28135226063037655,0.13393242250879586,0.14647537487047316,-0.015326150254725782,0.10805681499533099,0.14516014421548187,-0.0416492914969972,-0.176286762999912,-0.22225707711839987,0.10676261065882915,0.16998123475904164,0.08219743722925138,-0.18885076609132329,-0.2883129597942489,-0.43567321072671406,-0.5316475210782801
120310027012.0,-0.16332293008751766,-0.12951735039847884,0.1399914829187324,0.4289678041749235,0.038467099219783446,-0.14093269868685832,-0.2055960934053297,0.031942686264745924,0.06685251047879458,-0.2877985194660252,-0.5172871290717014,-0.6340825760288882,-0.5284133191326238,-0.5754777121742962,-0.5331407995429508,-0.5413170191948913,-0.45518313030233704,-0.44533150247505643,-0.5357829584292053,-0.547147457260034,-0.6288406404152913,-0.6183282749710831
120310027013.0,0.25522888759093926,0.03060157563597311,0.11072950256378666,0.030614716439488786,0.05895110767455642,-0.018745828891571732,-0.19406546728040744,-0.2733144937327641,-0.3829148032146693,-0.37541095542845354,-0.20614459143345815,-0.1453101956518234,-0.012453748549017773,-0.30283611382747677,-0.48715166311955427,-0.5445825467954362,-0.5675083344276759,-0.5963146977221833,-0.5805502154241101,-0.2501769299929867,-0.04471386516208151,0.037132322513623486
120310027022.0,0.3812811102913948,0.12914003442847943,0.07785271330519757,-0.045006174146025604,0.12208366765834273,-0.029506780504719984,-0.23185561834642845,-0.4039889526862397,-0.09345343878320128,0.07878027068399793,0.14442738187561788,-0.06732246027485346,-0.1919710308859501,-0.3979931918402292,-0.3593547686053256,-0.3341516601727427,-0.2996260413249396,-0.19189108459031184,-0.06445941625712939,0.045041928671939555,-0.06542314280795494,-0.1694780381177015
120310027023.0,-0.07008186865849594,-0.13118415892535268,-0.3121959686234728,-0.34183905655328795,0.02615101175910608,0.3235843089364788,0.3904889581495192,0.1150767739155046,-0.08730300830751604,-0.199479609718092,-0.1636223926607243,0.13577376935850666,0.0797437511577078,0.11250748305090977,-0.2674682886529007,-0.3107990189222295,-0.522786766437496,-0.2876477855314385,-0.055086370256906936,0.33018321757840446,0.4661075110303037,0.6099269856825806
120310028011.0,-0.14680876251530883,0.1496351737552448,0.10736609926267275,0.1524543073211991,-0.23142778812843914,-0.3200028222246439,-0.03413502024275652,0.3229188127720304,0.5821771950164308,0.23869008880050488,0.6934657432343591,0.3351771546056984,0.30398187290342876,0.18215822139482524,0.3362975881946712,0.4455654268445219,0.3295577111685681,0.404199477204873,0.4550927268411105,0.49836390823950966,0.5226636004123915,0.3581954390959942
120310028012.0,0.22225427946175583,-0.12841198347016144,-0.31097319591407757,-0.10656139163586735,-0.004873582813123313,0.19096975478529454,0.08970203393402318,0.04789408565215579,-0.20407246510071136,-0.4045829924474135,-0.5329617802136108,-0.24430242476130778,-0.4292328510108729,-0.2980732079277246,-0.4407453306047968,-0.1499531851720954,-0.28366408397106835,-0.19990475987121475,-0.48466747969534246,-0.4960600652318024,-0.5394640405521609,-0.38523901910444985
120310028021.0,-0.08609892900224829,-0.05567008960694127,-0.12092733037063978,-0.08068709160405718,-0.06940233670086918,0.04652075207652312,-0.0009090406428308945,0.36717406585106366,0.4294888728839703,0.6393819992453205,0.8413537196287133,1.3681625787328542,1.102575544381059,0.40867699205505675,0.17401249321570952,0.7507384409514293,0.7313796631058116,0.5767028091366483,-0.1640057971887033,-0.12855997915983097,-0.149218192547017,-0.031616775948441006
120310028022.0,-0.2626561586634036,-0.049587757926762274,-0.1751812041886074,-0.04532549603084828,-0.06850712848623373,0.24645825830625964,0.2855637655688511,0.06923572142074509,-0.29184406433960436,-0.4871413167923038,-0.20982114383595662,0.23779540206821967,0.46548923844881057,0.5515634367305674,0.6001704688926679,0.2598520770157569,0.11880838201613433,-0.1630417363063949,0.11954553235400775,0.002814310083140941,-0.006933510862117902,-0.15661512856437965
120310028023.0,-0.058676485378684314,-0.1470995335158959,-0.04301073259353462,-0.10449890270678815,0.09661109749914548,0.12663677766343262,0.12658612671815397,0.0034516523141722155,-0.012063357098511985,-0.057144478998874475,0.36177364360145636,0.7169826133692766,0.773016865766096,0.3499506620748518,-0.006670708587628657,0.038253448409579734,0.038670992635952424,0.10989357329826206,0.08878285129641222,0.06216308320632265,-0.02247167216849223,0.08767902550780234
120310029011.0,0.0014111316493412478,-0.15204894248054826,-0.20902177274936246,-0.32528320428375823,-0.17084833857653503,-0.0017819531351849884,0.4564246408402625,0.40114843873578515,0.3415206307957986,0.09838403141410557,0.0735379516420013,-0.0989638323806583,-0.12262643419886834,-0.26167112181214425,-0.20750423748756794,-0.3610245830157833,-0.16299071668417991,-0.2495745630128434,-0.13456677853214283,0.08049769212632049,0.13977721055381012,0.053984316762697514
120310029022.0,0.5363657059166742,0.3908197585318412,0.06286000038356393,-0.008436142790421155,-0.25851106891574527,-0.25636748707997403,-0.35609527892863707,-0.11063548711730158,-0.04008744662872158,-0.025301411751113664,0.10513454782336941,0.32750263706988936,0.5835356328045059,0.5762183704885092,0.5354833667006261,0.5075727356155317,0.30990576958927557,0.1303100349462547,-0.012531481397397605,0.050518546354672005,-0.1620795752278747,-0.14660614876929642
120310029023.0,-0.22600891696896797,-0.04382706642238877,0.11266017343839906,0.10505482841393135,0.24216099754135906,0.10297160215615891,-0.02105255454182103,-0.2719590636166708,-0.1410603088990052,-0.3183867341732472,-0.27952260903425014,-0.37852872891742084,-0.26705082074008657,0.006266701855697649,-0.2653870678109794,-0.3909145962703997,-0.49712470170851714,-0.4435539669789995,-0.29344044192348384,-0.12291296649968333,-0.02697138779909899,0.14292708998743428
120310101011.0,0.45393650732084495,0.08452140662767367,-0.11106319264853293,-0.014283458034282749,0.0954666912858807,-0.1039754578627933,-0.29391769809842266,-0.1106847985903688,0.06919546483604552,0.11341951964575449,0.15106248547689988,0.15758099126552627,0.4078950160187603,0.33642063833619573,0.3691809669645068,0.22554844743974128,0.022272185171083793,0.027933688527417518,0.03286363772287782,0.0625091409064333,-0.049055071350357894,0.028241004976861977
120310101012.0,-0.06852659949960631,-0.10016052901059018,-0.09768000757817008,-0.02749410104228286,-0.008851175080769968,0.017116553558953657,0.09878155911683718,0.18681429953562903,0.21816147227147936,0.15843051975812739,0.15847811916284593,0.16720986187405848,0.26223746321878927,0.27627604777501913,0.1859952676777408,0.022146022729773604,-0.12591534704353435,-0.06968047613289838,-0.035322797241817305,-0.04535596484435652,-0.1555482951899765,-0.1773436757681823
120310101021.0,-0.023733563156205707,-0.1146732296087568,-0.15829098064573968,-0.12243325068356996,-0.028650470310542096,0.0934693223043937,0.11945302617260684,0.23485914592781296,0.20548284463081043,0.1553767129251266,-0.034062687479486535,0.008014855331815387,0.16753168569915639,0.2502764473921119,0.13264662468838354,-0.2477967246362755,-0.29348238422363315,-0.2950965863632209,-0.19233099695170425,-0.1288491206771012,-0.1527592806510706,0.04967678145029076
120310101022.0,-0.055947440602520375,-0.06729897745336764,0.036993729585335346,0.0253871907696342,-0.008599190000188259,-0.016007598120435246,0.0307714468559602,0.0547008389655812,0.13212345460847869,0.041441293977821994,0.029314749669068156,-0.02855429604215566,0.06341401445761416,0.1559883017384316,0.16502057349476418,0.11093933117359876,-0.04259686279412577,-0.0982758582758595,-0.11059482263171615,-0.09722450963331376,-0.04519324979896484,-0.09029761975079385
120310101031.0,0.018804137903970536,-0.10306140353027715,-0.18567444847788359,-0.07139917503102974,-0.04676437755728103,0.05236008237367409,0.18403586162145397,0.1516993226973721,0.19640064874974072,0.035480543130496825,0.12182574586203598,0.010988885379253889,0.09607055288160389,0.08865136538652667,0.030623845813765968,0.04676691694749243,-0.036276653408160865,0.018262127282845785,-0.05713584389208818,0.0025213952827530467,0.010863866151625668,-0.04235167369873379
120310101032.0,-0.21141617362160048,-0.2335242704537604,0.062298836434182096,0.1536363157225385,0.07284301340375954,-0.059513767963899705,0.050567525641298246,0.16510852083748312,0.31838272193238176,0.22194013222248218,0.42095146016850915,0.402161005620593,0.5730694859730244,0.5406468312818946,0.4750657858436368,0.3924619081142453,0.20140738376535217,0.16630816136288215,0.2967353978471431,0.37088359664899195,0.37234394574447016,0.019536985716290783
120310102011.0,-0.055893290354533734,-0.06909320646596259,0.0016620465835948048,-0.04210057932775718,-0.07687895406098151,-0.02951601567493636,0.12768052094523857,0.14413947835533802,0.2409729676513884,0.043451060182648764,0.11051136604074113,0.16107662077785298,0.26282729133904265,0.2643591055882074,0.05456922656005957,-0.02301471398283018,-0.07562984858134997,-0.06685443317822812,-0.014571512457396232,-0.11411829339423687,-0.12783107091331367,-0.13476869481189033
120310102012.0,0.07953828329029727,0.07729965198412586,0.018142816028615585,-0.04472046687113863,-0.12881089515330835,-0.09279972195057268,-0.020649899815467273,0.11200023248744821,0.22167564656755281,0.16580410395032102,0.192156830218855,0.15051375319204158,0.18176264912647355,0.027640346188380214,-0.09075763421393225,-0.1276650729591416,-0.05044307093776827,-0.029704460150538382,0.056613811588243614,0.015857854757276572,0.027887173029913368,-0.010519205145805528
120310102021.0,-0.11873687452884449,-0.27455587204396054,-0.28239169574105516,-0.16132647327202002,0.05167502121381599,0.29990220159673836,0.32998317145453526,0.1554505213207913,0.03728378799278812,-0.15480524112649408,-0.11795419554310237,-0.24396804994011176,-0.2714429898611203,-0.3613882461560943,-0.4058838964017154,-0.2637207091329791,-0.16013948945672268,-0.24419845191899298,-0.35671874594924297,-0.4465380842266012,-0.3019359424353307,-0.24608811648252363
120310102022.0,0.23091758924837036,0.06470482528164409,0.028203560107848823,-0.05619383908735991,-0.09295307509630346,-0.10403410557094735,-0.1137624511404757,0.043117496257223505,0.0774551529289687,0.1307466642511809,0.055523764136004086,0.04726791001927351,0.09413353260623925,0.052092236199425025,-0.008654477815973716,-0.11741576622360417,-0.06896435971802885,-0.08105526612075943,-0.09441526446650852,-0.24441322288269404,-0.29977589358361667,-0.3790942383946021
120310103011.0,-0.1389430621320452,-0.08076626642650923,0.03795097973759565,0.07437023269442285,-0.015023250615430993,0.021807101467885875,0.0003119507809224116,0.10029231449315969,0.08050245909731296,0.009865501204039902,0.043532119927185677,0.033962393848638445,0.12729746801594163,0.026872171115998662,-0.13571261601339288,-0.22592736351075524,-0.2071012350964842,-0.1045099740119944,-0.1741518863433201,-0.21640560116089896,-0.21992502530452365,-0.10707123076778037
120310103012.0,0.2980062911490145,0.06882711251146836,-0.13902374545266258,0.03098654969243629,-0.02584836109477641,-0.06453091520427773,-0.13701806070451494,-0.03139887089668749,0.16045542899599846,0.18470317529824296,0.23419311419086405,0.062146445672996646,0.09571403509758347,0.008466111347235393,-0.05611864816730228,0.009613083001552314,0.01145798305717413,0.12233657409793557,0.05421027555946819,0.17714399390902752,0.08851727235001457,0.0905627851380891
120310103031.0,0.08477497732702709,0.026938278343502958,-0.024843974422286797,-0.040212233725337894,-0.04735373483154398,0.03599771591685068,0.029824811644047867,-0.06512584025226058,-0.11160485868114327,-0.16793870734839536,-0.06533040887595984,-0.004854909763451553,0.029799074307886322,-0.0292604423470474,-0.14432804767842225,-0.1283399397245534,-0.1328073992551413,-0.03147472744590579,-0.12443986095271085,-0.10230175444413198,-0.1892849575122616,-0.08035930958593744
120310103032.0,0.2146051864965199,0.2670841510893156,0.4437588282775254,0.09597701567120857,-0.23791305376323782,-0.4047701106601874,-0.2833726120810233,-0.09536940503012077,-0.07912946504687844,-0.25217215003123744,-0.4502468697840044,-0.3681323899043881,-0.43605559976069797,-0.4894515490275649,-0.3475317617729334,-0.138974523890514,0.1973617176238072,0.13281793663145675,-0.13116075676694716,-0.19077536692247818,-0.3625206669352215,-0.30441451727490504
120310103041.0,-0.17935496656291625,-0.22086343580375745,-0.07776357875040694,-0.018460419737068023,0.06704914316580754,0.03537239964409278,0.17549653833325018,0.21852431971099734,0.34879191224850487,0.38044213655913733,0.38249466832397216,0.18608178222956878,0.26503477453183855,0.14381114494743877,0.00221624180335147,-0.16201115768608462,-0.14224666523800972,0.041709854942749675,0.093878425405274,0.0928756768302821,0.03613779279642332,-0.04856395924538774
120310103042.0,-0.03899295769995078,-0.0518732118749318,-0.11430847108270238,0.01898231632633814,-0.04025378690071922,0.0031556086315286357,0.03315743364513787,0.1901330689553002,0.17012635766435885,0.09029072556352691,0.0014440510699223737,0.08998941037012875,0.045641697942987725,0.06622295596459331,-0.17470554384016596,-0.009422327962879732,-0.14918598929581267,0.021703780168151443,-0.0853662304176758,-0.0721059318075587,-0.048028285102740265,-0.06801269865712203
120310103043.0,0.16492139499627384,0.11703482228903926,0.021364738544447683,-0.1421910058916584,-0.04501607924929305,-0.030864585988877875,-0.0039821759842542685,-0.08126710871567772,0.018876155396506663,-0.06201243514916004,-0.07372488194292003,-0.1410932690967626,0.10446565645899036,0.05562355976547751,0.13964235700101232,0.0699270806767548,0.17236050390077937,0.21591169977573338,0.054156298435573555,-0.011355631965361265,-0.0625431931762898,-0.20944173549428532
