visitor_home_cbgs,latitude,longitude,flow,haversinedistance,poinumber,visitcbg,weights,decayfunction,accessibility
120310001001.0,30.386554999999998,-81.649856,40.0,5148.410195887274,10.0,50.530709923781245,0.03712763403657696,81.91961421773081,0.3043128821890488
120310001002.0,30.374733,-81.645276,43.0,6650.239271865066,9.0,58.777914230730886,0.04845664817042942,73.5978497825144,0.39645039985318536
120310001003.0,30.383022,-81.645184,37.0,7163.930525018276,7.0,57.20413253721302,0.043303658241644984,57.42651123186535,0.3564988803538804
120310001004.0,30.370856,-81.654108,8.0,2187.949749575458,2.0,9.136363636363637,0.011363636363636364,16.49682747802173,0.09372070752065131
120310001005.0,30.380986,-81.654222,4.0,571.4856574279356,1.0,6.297872340425532,0.00803300043421624,8.279840351962818,0.06651196114255846
120310002001.0,30.360977,-81.630635,8.0,13452.926649034947,2.0,9.980028346862518,0.015766237514790706,16.26667836651287,0.1282381690040957
120310002002.0,30.359936,-81.635439,8.0,5785.317175284307,2.0,10.7100526170036,0.01065676877313791,16.342218867019405,0.08708600915274387
120310002003.0,30.359724,-81.643935,12.0,5891.313216173431,3.0,16.69455782312925,0.019457526600383745,24.514442681001825,0.15909749718111257
120310003002.0,30.352403,-81.641477,8.0,9866.345153672,2.0,11.077793493635077,0.01527971516363459,16.291253112944087,0.12444623913258183
120310003003.0,30.351711,-81.633288,8.0,8209.0550836872,2.0,10.742316784869978,0.016654754705224768,16.319855515826248,0.1359728503926388
120310006001.0,30.309115000000002,-81.639355,27.0,4854.745628279413,6.0,36.25500103091628,0.032750678438045425,49.20245799931435,0.26837021844671893
120310006002.0,30.295204,-81.637628,38.0,4712.730806232341,6.0,47.1407844743294,0.03829470712780618,49.19888181908609,0.31486491453724924
120310006003.0,30.295344,-81.631779,21.0,5649.831644520897,5.0,25.75048880945335,0.029295209112006088,41.00808121066608,0.24043145689455672
120310006004.0,30.303465,-81.638584,12.0,1771.778034554735,3.0,15.374444767321183,0.02448159994796367,24.67508707450621,0.20132257075985685
120310006005.0,30.301221,-81.630971,8.0,9463.41172855118,2.0,9.984485574305932,0.009875851210985095,16.29282202108861,0.0804528437905289
120310007001.0,30.302474,-81.653114,6.0,779.0825466277045,1.0,7.038461538461538,0.005516035688449481,8.262815869663758,0.045577987224152024
120310007002.0,30.289726,-81.653311,16.0,7650.354445841913,4.0,20.068594250011778,0.01709420293868124,32.77345225604353,0.14014833269451554
120310007003.0,30.292256,-81.643225,30.0,4774.126664154907,6.0,43.675189202784225,0.024942997831401616,49.24802511767432,0.2045509103378224
120310008001.0,30.313216,-81.656182,55.0,7666.935554640218,12.0,65.03947055786345,0.035521283756342684,98.17373659400982,0.2909671449503985
120310010001.0,30.334294,-81.652785,4.0,404.34520104792296,1.0,5.130434782608695,0.007808880947654026,8.299607609559875,0.06481064773529648
120310010002.0,30.326035,-81.650396,8.0,7736.6757254309105,2.0,9.454545454545453,0.001989592898683808,16.31430248578059,0.01622807071068018
120310010003.0,30.330822,-81.653797,4.0,2897.848179058688,1.0,5.463414634146342,0.008093947606142729,8.197255015620879,0.06634815261062608
120310011001.0,30.339443,-81.649655,16.0,7634.088999662115,4.0,19.36657658738433,0.02040735151463048,32.706333982015174,0.1669121065343144
120310011002.0,30.340931,-81.657095,4.0,4777.65234693001,1.0,6.297872340425532,0.008522154723173928,8.17488360854669,0.0696676229559733
120310012001.0,30.347009,-81.65536,12.0,8086.2138532155395,3.0,13.438187840581259,0.02386889492110348,24.486656262939515,0.19484850436906392
120310012002.0,30.347,-81.658822,10.0,4391.572479953244,2.0,11.610434782608696,0.018547020419502708,16.380747888892508,0.15183767105513463
120310012003.0,30.346241,-81.649521,16.0,14831.432378164782,4.0,17.81405432676683,0.02098239614460168,32.52131329304852,0.17060268693005232
120310013001.0,30.361354,-81.653382,16.0,5483.4744897396085,4.0,19.743120193364096,0.02730722018445933,32.77104085503677,0.22375840730847502
120310013002.0,30.360035,-81.66542,21.0,10754.301252457552,5.0,26.662351114044426,0.01674770798620881,40.836251582087954,0.1369176366000866
120310013004.0,30.358311,-81.657595,16.0,8551.653024840001,4.0,20.044469439274106,0.02125606515299481,32.731005191277454,0.17402766873539982
120310014001.0,30.386826,-81.65909,13.0,11261.476126827894,3.0,17.364077896604865,0.022907754481009058,24.460324617251345,0.18681637431953674
120310014002.0,30.381622,-81.660232,22.0,5434.055293865614,5.0,24.79284235488169,0.029236842399624634,40.983375387468996,0.23959559360931443
120310014003.0,30.374363,-81.660329,8.0,8811.313510662507,2.0,9.967568900672052,0.01618111834524684,16.303127042316078,0.1319046977978489
120310014004.0,30.367017,-81.65945,4.0,1102.8025310592752,1.0,5.579617834394904,0.007360973396299346,8.244459830717327,0.06068724948076885
120310014005.0,30.365521,-81.662998,4.0,709.5772833668834,1.0,5.4,0.007659574468085107,8.267883599111844,0.06332847012085668
120310014006.0,30.375101,-81.674057,32.0,8361.831486058029,8.0,39.75323554536795,0.023220347865285016,65.3813299822669,0.18978031037468457
120310015001.0,30.358064,-81.672253,8.0,5207.839473167705,2.0,10.49023455751799,0.017690108865966253,16.371722374573064,0.14483531532137103
120310015002.0,30.362539,-81.673534,76.0,9157.64484115062,16.0,94.32299138913882,0.07582234034496689,130.60760429476466,0.6206250675135404
120310015004.0,30.349672,-81.672034,8.0,5119.683078470543,2.0,9.453367875647668,0.016049860569860217,16.350931972780316,0.13120210196094234
120310015005.0,30.352776,-81.664727,4.0,8541.904529670252,1.0,4.235294117647059,0.0035590706870983688,8.150510272521027,0.029008242195823725
120310016001.0,30.342189,-81.665157,4.0,8125.87794430842,1.0,4.54320987654321,0.006831894551192796,8.152538930971012,0.055697286300888
120310016002.0,30.344842,-81.672092,20.0,4785.41440978363,5.0,25.169830577317008,0.03307467881381998,40.9118980299691,0.270674347892618
120310021011.0,30.307887,-81.700476,8.0,4134.645765056111,2.0,10.487311446317658,0.011836694634670042,16.369245724818594,0.09687201580161078
120310021012.0,30.312216,-81.701141,21.0,7827.694883779453,5.0,27.87226476838475,0.019382659783299547,40.94201174788096,0.15858762776249619
120310021013.0,30.305736,-81.707692,9.0,2842.2473946086825,2.0,10.727891156462585,0.017790864272740604,16.398069691878995,0.14587653661855043
120310021021.0,30.306512,-81.693831,8.0,2487.287062750547,2.0,9.199465240641711,0.008541750455563334,16.424944702329995,0.07015301187488554
120310021022.0,30.302303,-81.699177,12.0,4116.901475319064,2.0,14.066666666666666,0.009187894622251253,16.37041607643328,0.07525170988872315
120310022001.0,30.293095,-81.705787,5.0,1483.7630856465464,1.0,5.666666666666666,0.006112909025530384,8.229377608157732,0.05030543665540504
120310022002.0,30.303809,-81.711783,8.0,2090.6610443482637,2.0,9.381224489795919,0.011890018364760353,16.489425648104977,0.09797354558384537
120310022003.0,30.301237,-81.715541,4.0,15153.676225785348,1.0,4.390243902439025,0.006063872793424067,8.128065743014409,0.049287556722227246
120310022004.0,30.293907,-81.714556,12.0,8062.833264336773,3.0,14.278780416901792,0.013598838492287421,24.535307612413845,0.11119275320311382
120310022005.0,30.298173,-81.707316,5.0,5659.031095304324,1.0,6.170886075949367,0.006258505148021671,8.167606108942998,0.051117004879833
120310023001.0,30.283103999999998,-81.712058,12.0,3491.3271866778136,3.0,14.531266683888745,0.023399785320271732,24.604784220432496,0.19187496376576768
120310023002.0,30.285012,-81.716796,15.0,12408.648297678426,3.0,17.309747542117485,0.0157218415459741,24.540501665882363,0.12895069420425487
120310024001.0,30.275599,-81.702803,14.0,7372.456054857914,3.0,16.451349185145606,0.023269235056783032,24.549824700587646,0.19054539570087128
120310024002.0,30.267102,-81.710469,21.0,5412.140321317535,4.0,24.585773309823942,0.02106750069393654,32.71277078609372,0.17242316380543474
120310025011.0,30.315464,-81.707974,16.0,9766.256760048886,4.0,18.494504294504296,0.019345715789230434,32.651209010017226,0.15790854137701504
120310025012.0,30.315705,-81.711752,20.0,8252.43747250369,5.0,24.32031116295323,0.019967414747909057,40.86133092354032,0.16320308090075802
120310025013.0,30.313032,-81.715332,21.0,8583.273070146597,5.0,24.503869402151054,0.026927329013352805,40.84341734567033,0.22000859863360878
120310025014.0,30.317698,-81.702312,20.0,4832.452236114744,5.0,24.48618151052802,0.0395576437972989,41.04983665598649,0.3248140422639224
120310025022.0,30.315019,-81.72548399999998,34.0,7870.318188917751,7.0,40.29834714626631,0.0397811916547545,57.31386195756323,0.32590150043209254
120310025023.0,30.309445,-81.718985,4.0,1811.1331791338348,1.0,4.923076923076923,0.007527640555163491,8.219540078087213,0.061873743236601
120310025024.0,30.317159,-81.717711,10.0,9910.312816099633,2.0,11.955221386800334,0.018650891399064482,16.316883571380465,0.15232179949877006
120310026001.0,30.325041,-81.691623,28.0,3906.9046008173323,6.0,37.29915549720404,0.03752430130503425,49.28252007891875,0.30846674952098013
120310026002.0,30.329238,-81.699439,10.0,13618.113228389819,2.0,10.937595129375952,0.013827553893016374,16.26713314747499,0.11249319037918787
120310026003.0,30.324627,-81.703515,34.0,9087.18529884801,8.0,41.70188168565192,0.03247810100128654,65.52368833717686,0.2658721700241347
120310026004.0,30.324844,-81.712522,4.0,1978.5258927735144,1.0,4.621621621621622,0.006365870002233639,8.21525264368237,0.05229723036518819
120310027011.0,30.345906,-81.712773,16.0,5404.787815701806,4.0,19.083182215998598,0.016296483532022715,32.722359546074316,0.13330373747239804
120310027012.0,30.336545,-81.695345,44.0,7132.076784254626,11.0,57.89505943280039,0.059076591257959575,89.79699536411863,0.48224334631816324
120310027013.0,30.347647000000002,-81.718509,41.0,11965.139034613421,9.0,48.672694017174535,0.038294802531215213,73.43426847836261,0.31243796871700225
120310027021.0,30.334504,-81.705142,8.0,2461.228290294647,2.0,8.758620689655173,0.013270637408568443,16.409714688750768,0.10888338652608973
120310027022.0,30.333518,-81.716547,36.0,7099.102496193501,9.0,44.87287291280883,0.0287462350498455,73.565267155328,0.23496131783549562
120310027023.0,30.34025,-81.718446,12.0,5419.344650821206,3.0,13.852009119407239,0.009838074658669914,24.604105183492493,0.08067336042265383
120310028011.0,30.351589,-81.692738,21.0,6952.463587586203,5.0,25.69255903516499,0.015007335885026278,40.87134630719174,0.12271599578665122
120310028012.0,30.360439,-81.696683,12.0,17541.54571373586,3.0,14.3119221705239,0.009378717018691939,24.373035294278818,0.07619862028872552
120310028013.0,30.359359,-81.706303,20.0,18653.660741497373,5.0,23.804867771801533,0.025084159928136496,40.61418965744262,0.20374312945943965
120310028014.0,30.353105,-81.704514,4.0,1688.7317683355022,1.0,5.67741935483871,0.009622744669218152,8.222966172751834,0.0791275039040089
120310028021.0,30.343149,-81.686882,4.0,359.36398151802007,1.0,5.67741935483871,0.006232073935058957,8.306534741154769,0.05176693865101233
120310028022.0,30.338965,-81.681421,12.0,7847.371023861929,3.0,14.923820288918975,0.011751039597573997,24.569844566194877,0.0963172600034298
120310028023.0,30.343192999999996,-81.692057,21.0,6936.314444809034,5.0,26.022823471524323,0.02044212370111887,40.909491137938225,0.16746725471407314
120310028024.0,30.351953999999996,-81.698993,12.0,7214.271356661856,3.0,15.438796288385197,0.02227820532234516,24.507877923101464,0.18203141252858981
120310029011.0,30.364742,-81.683895,20.0,3924.7376112881857,5.0,26.703917759643595,0.023971200861439494,40.98039612679284,0.1964745012988765
120310029013.0,30.357439,-81.680928,4.0,1264.8370180462598,1.0,5.579617834394904,0.007265127388535031,8.237425315316765,0.05984594426931964
120310029014.0,30.354842,-81.682871,20.0,12526.308697226408,5.0,24.087128776087297,0.0501815182835152,40.75680719454016,0.4091379911734787
120310029021.0,30.347577,-81.679095,21.0,6203.046694303908,5.0,27.794650776709048,0.03513862297940461,40.99507677518139,0.2883183790433857
120310029022.0,30.345189,-81.680626,15.0,1366.3625136813923,3.0,20.883870967741935,0.014895771018360867,24.748530447407752,0.12292164160448493
120310029023.0,30.351561,-81.681917,33.0,8680.436770815644,8.0,44.18358307643568,0.040609910915841624,65.36651628659179,0.3321849186404741
120310101011.0,30.475154,-81.59298,34.0,11053.82646886116,6.0,42.712265421324574,0.03675754339184559,48.95872388276556,0.3006003903486472
120310101012.0,30.499693,-81.606156,233.0,16842.449931795625,44.0,287.5839032405656,0.05944272493604084,357.8924239279918,0.4843624188558555
120310101021.0,30.49495,-81.50470800000001,38.0,12554.09944143674,7.0,46.24031330593613,0.024427001218138473,56.956764724326106,0.19875813758154567
120310101022.0,30.494884,-81.569316,230.0,19019.786243783215,38.0,284.3841233725062,0.03475303963980279,308.7542710838742,0.2828410908609941
120310101031.0,30.448231,-81.575344,119.0,13099.217659714152,25.0,143.99698043804634,0.03805417030603762,203.57882034804447,0.3101431920844312
120310101032.0,30.421564999999998,-81.498202,112.0,12938.82895989269,20.0,134.08113251442825,0.07082996963255586,162.7603398887775,0.5767500056002826
120310102011.0,30.476613,-81.617056,91.0,16100.645428524116,16.0,114.0066451302672,0.03214170993241252,130.34389011036123,0.2627387285867859
120310102012.0,30.45687,-81.61077,143.0,13501.006642386217,25.0,178.95145007596736,0.02952019961662279,203.57019814407963,0.240925401876871
120310102021.0,30.436527999999996,-81.626571,40.0,7891.244621924595,9.0,51.02279848426137,0.041048108193291535,73.54979159253458,0.33559035172759827
120310102022.0,30.442579,-81.634282,45.0,5676.688105780485,7.0,60.74585927758995,0.036593891131078284,57.32261927054125,0.3007630218773375
120310103011.0,30.51873,-81.70263099999998,154.0,22535.909967454027,30.0,187.58595421889655,0.06415388311179773,243.61133631396964,0.521389338154739
120310103012.0,30.476232,-81.639362,63.0,12431.510676611762,12.0,78.31882012198852,0.06548396331269943,97.85898429981249,0.535130907024051
120310103031.0,30.448268999999996,-81.680541,103.0,9503.652343365715,22.0,124.41554354103944,0.024973011549787122,179.63527827766475,0.20397938169199162
120310103032.0,30.433221,-81.683839,25.0,6592.727325741084,6.0,29.601839542528023,0.02004186834294382,49.05889146626318,0.16389491715330629
120310103041.0,30.443201,-81.656576,55.0,5399.669839616153,11.0,64.24932286294667,0.028428903921657818,90.04184239004402,0.23285953540729876
120310103042.0,30.450449,-81.662818,64.0,9161.989467128296,15.0,75.8244097439517,0.026254989523528983,122.42315796112541,0.21425891709631284
120310103043.0,30.434643,-81.667342,29.0,5168.650984294146,7.0,31.873632199956862,0.015127495111512512,57.49090460524355,0.12430289745791102
120310104011.0,30.425919,-81.688221,45.0,9746.424090245018,10.0,57.44770131401362,0.023650762171269504,81.6676007908595,0.1932506396489459
120310104012.0,30.425687999999997,-81.67556,31.0,10658.012642273321,6.0,37.47230884633858,0.046205066394992084,49.03382666571529,0.37810962137314097
120310104021.0,30.408981999999998,-81.660464,28.0,7995.453688386315,6.0,34.690953637135095,0.023891841347889187,49.090444758260965,0.1958479524320835
120310104022.0,30.423967,-81.662385,26.0,6586.3451648540695,6.0,31.98854221508078,0.0184584779082982,49.232763420441586,0.15142135606549983
120310104023.0,30.425196,-81.669842,25.0,7601.20776898203,6.0,30.382747497435897,0.039458113633033635,49.10300860236066,0.3227756299451129
120310105001.0,30.454804999999997,-81.742521,150.0,13018.699153656304,27.0,183.09417721161287,0.034306572458612114,219.82501194819633,0.2797224279237678
120310105002.0,30.428766,-81.724577,120.0,12509.523208244866,23.0,141.50485341997052,0.033000199025179686,187.392814111989,0.269293590636592
120310105003.0,30.430309,-81.704764,16.0,5192.783465548907,4.0,18.572017276965447,0.008457202767288455,32.723686831824985,0.06918142159599593
120310105004.0,30.423274,-81.752845,17.0,5844.075925572593,4.0,20.022448872200236,0.024007732460671744,32.79149917234916,0.19685302471037117
120310105005.0,30.42558,-81.772965,53.0,7212.117941952154,9.0,65.00199253372368,0.036476987953829226,73.5422858821618,0.29866074740311893
120310106001.0,30.382116000000003,-81.843569,113.0,15619.042354303117,19.0,146.04991986321906,0.07131343743321243,154.53306146920403,0.5804255537286378
120310106002.0,30.365425,-81.812504,100.0,14471.557184838504,20.0,134.3520284478328,0.06403814511336167,162.84225472558168,0.5219615568403037
120310106003.0,30.401150000000005,-81.758368,58.0,11248.2913702475,13.0,74.27766989216,0.03864603012079085,105.99261101917048,0.3152817355073992
120310107001.0,30.404066,-81.743142,12.0,4718.619612998912,3.0,13.900794736700108,0.024690576796980654,24.594158227822334,0.20240522521924115
120310107002.0,30.383503,-81.735074,20.0,8662.261483654236,5.0,25.353645761393032,0.01742518609030449,40.857348305877096,0.14243186895884233
120310107003.0,30.402189,-81.735649,35.0,9660.182796645453,8.0,42.613224375623425,0.028968881288663102,65.31810093686923,0.23650023219770336
120310107004.0,30.385659,-81.726473,18.0,8631.660074329315,3.0,22.570851898761454,0.01524027812205365,24.514863945857407,0.12428489705504875
120310108001.0,30.410469,-81.717335,22.0,12357.734869086973,5.0,25.952728617405604,0.01905486682628899,40.737665046123716,0.15523914332222255
120310108002.0,30.404316,-81.72648,28.0,6617.438092758954,7.0,33.15403827506651,0.01786316717406601,57.27287628937998,0.1461478945985792
120310108003.0,30.412971,-81.726423,16.0,6392.459968156316,4.0,17.83444056010697,0.009913530050087254,32.67652056887882,0.08098247344826967
120310109001.0,30.41053,-81.704766,44.0,11547.487882588097,10.0,52.351770922360885,0.028701628795153995,81.53932182454305,0.23391840603869568
120310109002.0,30.399611000000004,-81.714014,24.0,16326.47878973787,6.0,29.839706029617346,0.013606797095128749,48.87615585790246,0.11085844216535108
120310110001.0,30.411969,-81.683578,16.0,7467.9772426792115,4.0,24.057831325301205,0.022275769745649265,32.659823564907256,0.18188380110267927
120310110002.0,30.405106,-81.681368,8.0,1253.8264957146994,2.0,9.57793103448276,0.013781195733068718,16.490725412477968,0.11368142004728309
120310110003.0,30.401655,-81.689028,25.0,16114.692195850366,6.0,29.744430276197598,0.029218497324359133,48.838543821109326,0.23783361865579053
120310110004.0,30.407782,-81.693442,24.0,9759.49673479281,6.0,31.78218061053868,0.026375253618704297,48.92333810381573,0.215034262622439
120310111001.0,30.397327,-81.67396900000001,30.0,4683.407300436348,7.0,34.4574269006956,0.018270109703444115,57.58783732173673,0.15030398970976694
120310111002.0,30.388782000000003,-81.670195,28.0,7410.874780578996,6.0,35.05942587871883,0.02616375065576032,49.091784682711875,0.2140337523472399
120310112001.0,30.393032,-81.691131,35.0,6459.657150387921,8.0,42.68442513968256,0.024129126704173297,65.53309009507205,0.1976361540306146
120310112002.0,30.386704,-81.691599,18.0,9496.433984908475,4.0,21.72052882423849,0.021526787734626848,32.60357700137763,0.1754641230936207
120310113001.0,30.388765999999997,-81.714206,20.0,5223.011988548291,5.0,22.371696770004515,0.013324417373439259,40.89150518877466,0.10895806475997222
120310113002.0,30.394111,-81.70288,4.0,5852.347069417138,1.0,4.389380530973451,0.0036517308909928877,8.1661796606353,0.029820690528139744
120310114001.0,30.380817,-81.708705,40.0,8273.891162937933,10.0,54.21479130480339,0.03937167124531837,81.73759971233669,0.3218749180940104
120310114002.0,30.380271,-81.719059,4.0,1243.7506594429713,1.0,5.508196721311475,0.006725514922236234,8.23828180032862,0.05540668718169732
120310115001.0,30.377456,-81.682603,35.0,8584.120843958808,8.0,43.088628919262696,0.02474935607079994,65.3995296217411,0.2023647920698806
120310115002.0,30.376611,-81.692931,40.0,11173.43473815821,9.0,51.07989474121655,0.03274352227001061,73.34060405783237,0.2670374834032679
120310115003.0,30.369194000000004,-81.692601,12.0,6227.332898296988,3.0,17.624489795918365,0.01907412315575581,24.537219755757263,0.15616474132190844
120310116001.0,30.372085,-81.705444,20.0,7227.650959314374,5.0,25.268247091702044,0.011902141823693849,40.92420961518968,0.09753064397699852
120310116002.0,30.367861999999995,-81.713012,36.0,8903.017319734125,9.0,45.29339043601042,0.026226630246676562,73.48628821865648,0.21425280368257538
120310117001.0,30.35793,-81.766892,81.0,9719.672383058918,19.0,105.92784767035607,0.06122996975165091,154.96378756476503,0.4997899198859907
120310117002.0,30.359166,-81.735453,13.0,6118.570188453695,3.0,17.483419838523645,0.02121774252248015,24.591791501801154,0.17428074832643908
120310118001.0,30.342956,-81.729857,12.0,3362.92516745823,3.0,14.687668810484116,0.012805291029192777,24.632565313104248,0.10515035777544063
120310118002.0,30.332453,-81.726515,16.0,2513.2008829066685,4.0,18.162068965517243,0.01849497857995646,33.020405018308765,0.1527355306625407
120310118003.0,30.333856,-81.745496,33.0,7409.554009450395,8.0,40.73855984448397,0.04106709661742335,65.44395222139691,0.33610886872347606
120310119011.0,30.317993,-81.781777,22.0,6767.356232585927,4.0,28.1291010904804,0.03430378181765902,32.85888862639959,0.2825754607170861
120310119012.0,30.335103,-81.799243,26.0,6359.527917392515,6.0,33.661445731168186,0.04080175240141598,49.1192217992727,0.33430285773783575
120310119013.0,30.327755,-81.782725,17.0,4125.170653709159,4.0,23.33160083160083,0.03010529139561398,32.84365377417641,0.24734299633709206
120310119014.0,30.324165999999998,-81.802064,60.0,7976.714726637712,13.0,75.01284251712687,0.045242968948809935,106.20663967162798,0.3698005339024655
120310119015.0,30.322862999999998,-81.836552,127.0,11175.315692864051,22.0,160.99903294173055,0.041807071654565195,179.34931460855623,0.3411100407873478
120310119021.0,30.286485,-81.812091,154.0,9597.721998149349,24.0,200.78320442077626,0.04214592871972633,195.86826364931568,0.34499330929785826
120310119022.0,30.295032,-81.791796,39.0,4367.742065712321,9.0,50.37142817813657,0.030454309660300223,73.87100161391434,0.25001245832289637
120310119023.0,30.293599,-81.826315,104.0,12339.243753000417,20.0,129.02038461833547,0.03071913919484178,163.06768689428222,0.25073440936059227
120310119031.0,30.307309,-81.789062,86.0,6349.265183469943,17.0,107.23495052429719,0.05025067972085154,139.1218411894877,0.4117390509327218
