visitor_home_cbgs,change_0624-0701,change_0701-0708,change_0708-0715,change_0715-0722,change_0722-0729,change_0729-0805,change_0805-0812,change_0812-0819,change_0819-0826,change_0826-0902,change_0902-0909,change_0909-0916,change_0916-0923,change_0923-0930,change_0930-1007,change_1007-1014,change_1014-1021,change_1021-1028,change_1028-1104,change_1104-1111,change_1111-1118,change_1118-1125,change_1125-1202
120310008001.0,-0.7316045991082719,-0.11495323213904539,-0.08545691742337386,0.4662212024367941,-0.24704468298715412,-0.31631854605638027,0.08870009370024134,0.05861633198059067,0.15283014118222055,0.21916986841673447,-0.5067782150568373,-0.5234957870394452,-0.30111890143408626,-0.13735841396011306,-0.18957476738553955,-0.47429961713318436,-0.3527676541503436,-0.36047525774704403,-0.6790988770288786,-0.8860626956355807,-0.43608183162586267,-0.32915146969547565,-0.3044667296586185
120310011001.0,-0.17016179201918602,-0.05311022459901698,-0.18740987748220048,-0.12237534102710555,-0.4892933102348476,-0.6013874545959197,1.0434376464398614,-0.2958975750518902,0.5759710489412606,-0.20828215111431073,0.10259495707699791,0.4823213135235519,0.20575376698459039,0.12223359950065067,-0.755256024612507,-0.612856061924777,-0.22104231596100152,0.7645947484793508,-0.3385115820433307,1.2936844520802844,0.4193648577685148,0.07634926827340287,0.09104979118704755
120310012003.0,-0.7159077846669871,-0.34512889261064117,0.5229787717165713,0.03545101466314988,0.8584645856028456,-0.7160258913856307,0.12825878309536973,0.2584355888426468,-0.19019685716828388,0.802489970643879,0.11834254127612225,1.255127945623264,1.522314825357882,-0.6281292339602619,-0.060451979127837493,1.3714599616394032,0.14561643934243854,-0.07071851555041925,1.5724008903035736,-0.26607792684344916,0.049350953758208596,1.0320446592401158,1.2968519293582175
120310013002.0,-0.04932136202337559,-0.26663570179152973,-0.1711237397546944,-0.2599392538241461,-0.01689971195018221,-0.12898719083347965,0.29408351144451467,-0.12948527492951017,-0.12807851272879847,0.6653386265951815,0.5799862273847464,0.5324683713741263,0.1283208027039452,0.3861784520032266,0.1835428115007838,0.23881475996641782,0.4886616729214827,0.0152333691764343,0.13410894789609898,0.18382739465194017,-0.11589030868666562,0.09783853784717231,0.168202631312327
120310013004.0,-0.08000547443713223,-0.35393878914349564,0.11686221908381887,-0.226277449499263,-0.09393389378822037,0.5141139736172512,-0.4133194878120727,0.7742591036706541,-0.24590162992341638,-0.19080473016996854,-0.27142792045388836,0.00945243640846987,-0.14543595462764797,1.2004583806324842,0.9809010152706301,0.21776542060254886,0.31587355731747213,-0.11293502667204773,-0.05407072094558851,0.3282487255179323,-0.45967548136802056,0.009754863822578615,0.10053607328178656
120310014003.0,-0.058246826534635934,0.018498337359965315,-0.06793582942862439,-0.2929959217869922,-0.3651054421275433,0.8837629618399752,-0.6080169092425627,-0.6696480145924976,0.5554513619325593,1.345644655947467,-0.6211534941563819,0.24419541138218365,0.38384736775061445,-0.3612316913923781,0.38468435481093777,0.8180758825646929,0.9399876805097722,0.5150971843033434,-0.32830102649954074,-0.4471996127234565,-0.6485768977354252,-0.3873932754994718,-0.4657905071995176
120310014006.0,-0.4588816033317968,-0.16635070952113817,-0.2493479665062454,0.05721541573745015,0.25703086805991415,-0.10971309351296267,0.5499496191191855,0.19429229015118124,0.04553994693533931,0.05196993829882405,-0.173341223803632,-0.37409877238121153,0.16152430639352144,-0.03752221361997419,-0.6292879104053571,-0.7422078737112269,-0.5232160316258202,-0.7257385941239883,-0.7461522166013843,0.219695466493207,-0.48808207306528695,-0.46567885634212514,-0.18090861264623784
120310015001.0,-0.3269107552836727,0.4384901817142454,-0.22029271467155775,-0.22793080656548356,0.42362681461065266,0.03650639112194415,0.4820507908221023,1.265161211084271,-0.2884276802897106,0.09195587283643174,-0.26801191853164935,0.18384308610758826,-0.5832318423380001,0.17646625872269986,0.24645733513272727,-0.24378311909188263,0.7424400763115682,0.6576959502561468,-0.5708482106129333,-0.5738104081334708,-0.6019811063815698,0.7720884707331117,0.5030905829158523
120310015002.0,-0.5665121730511449,0.08649447467636413,-0.06203355592856094,1.1867831976053287,-0.2968286847596567,-0.39320444543751176,0.24459675902453937,-0.13996683352822256,-0.13152776124637744,1.420616368065943,-0.027400625973369144,0.47858827546658916,0.5375760429468146,-0.14327811736876978,-0.07496932347035025,-0.09919979736007292,-0.11280196607613015,0.11497521340379524,-0.1551633152316437,-0.10276177074442541,-0.16986240855998705,0.18657954650825456,-0.18593760219325653
120310015005.0,0.7024695765840578,0.6239482376998025,0.3598086072228199,-0.7869095529114032,-0.0060044513879276345,-0.23272443610563012,-0.5242430640357718,0.11969390290461383,-0.7376871337011524,-0.4474472524579231,0.1374812693272095,0.25337047742578483,0.29653328664795636,0.43827184921902207,-0.7213518038523551,-0.21805331882826495,-0.2798911521294006,-0.2332244801260705,-0.4717383565419764,-0.7085368512869877,-0.5518160887027335,-0.7438275264635157,-0.4835985617018674
120310016002.0,-0.03827714346928444,0.7428314377090297,-0.04092067427859614,0.2219854006367617,-0.5274157817901542,-0.22550899135864938,0.620237711464031,-0.09230622091974697,0.15484917792343586,0.365641520487015,-0.772396486947257,0.9329665482729169,0.8250022960271352,1.1339439875342647,-0.4712759948525364,0.2808563807243876,-0.21949712318535483,-0.5898115133979054,-0.3081491839940099,0.19941049559112947,-0.3271200376588351,-0.4850140603331969,-0.7266250295674959
120310021012.0,-0.5213611482801641,-0.05654045036921366,0.9959476533116367,0.5317883659472743,-0.23902654946602903,-0.2704957559039471,0.03369295679956562,0.15362671725905203,0.2621773028160742,1.355329221040916,0.5023217203935505,-0.2273763667536283,0.3781879561629539,1.0119370536406114,0.8220783980083691,0.4915856717146517,0.04814758071833853,0.1788550419243305,0.8149257310696914,-0.020439071969034127,-0.2317599526566963,1.278707048091707,1.2295898463111063
120310021021.0,-0.6282781668364764,0.4961536660679021,0.31435408591160874,-0.2711380198710558,0.9982841184334547,-0.5905253822893395,0.2450351798123228,0.13110604127023273,-0.5523625606601862,-0.6167882120381235,-0.26953879549216797,0.520755674238159,-0.6497443046864814,-0.23141002165925095,0.8967197311701846,-0.617420919082352,-0.6124600211515402,-0.5857271089939229,0.8846336992098491,0.3840242581131191,-0.2065632802305874,-0.2478204406574546,1.1061779497266415
120310021022.0,0.2267852091388786,-0.19849281384433373,0.3660165613598391,-0.2585366722234969,0.39607858686394476,-0.17922722795799537,0.12570704567877525,1.0651389959862514,0.29198914849074414,0.5064842139965962,-0.009152142403837785,-0.25117203045455344,0.8896393475186305,-0.013925762849637355,0.8638086981322965,0.03856802487250204,-0.5248449332795865,-0.00942482540598149,-0.45593158568298664,-0.46100840933806236,-0.3544126735236511,0.1719183957623502,-0.16527736057988507
120310022005.0,0.6150426496818981,-0.7093005478503498,0.21196175780777576,-0.608872738979281,-0.4012082700589675,0.0026868418780002256,0.2634399801454601,0.5735426907821992,0.5616393686380153,1.032245802906827,0.5014610802954902,0.16643660659539067,-0.6981122801642369,-0.6922051071689059,0.0820814960080289,1.3127092973827788,0.5932226433739093,-0.3706317428819459,1.5082105205893264,-0.7114775832462358,0.4737933575668914,0.24933607837721025,-0.3993015542589355
120310023002.0,-0.5209947712282299,-0.259011671064583,-0.6766661567361766,-0.20793555962260168,0.04381052427770063,0.01147615407918652,0.4143857066540597,-0.7739566574019894,-0.3952829296366416,0.19487388954687074,-0.40820744433337314,0.34284575703919734,0.33275561908412987,-0.08155018016490935,0.440648372732947,-0.010693768519399481,-0.2110627949031431,-0.3717043791088142,-0.14469839128662423,-0.39064029777234455,-0.0422417932826883,-0.12560592019140424,-0.7306598271839346
120310024001.0,-0.3943609414240564,-0.059808784436687225,0.7096149661741964,-0.1652854353549466,0.20402345726877677,-0.2315714479514984,-0.1843528954370578,-0.7514077310779602,0.35852585283896,0.9517302720147712,0.6755652148298424,0.510934974194503,0.2758720548889556,-0.05250682992354387,-0.2217540066398154,-0.32152164026142227,-0.033477778271036214,-0.17522604503340086,0.21980934862541782,-0.34832042034810545,-0.4076815825949626,-0.4612688350783166,-0.11810594627001604
120310024002.0,-0.6004903945175818,-0.14386353199922092,0.40629049979449045,0.07096800077286096,0.9115281257935367,-0.14714248187839687,-0.14007993144149794,-0.5067688871822397,0.4988745523802805,0.4588801677787243,0.0992672526687535,0.1416670420591598,1.46739221126984,0.977272213149299,0.22385475904180246,-0.5414865184133972,-0.5621078600833721,-0.05560573151234343,0.3572471408897472,0.1072273538137552,-0.4080246961076472,-0.1902634060320582,-0.2511950668850298
120310025012.0,-0.3591286993869164,-0.03589733636818094,-0.052175571634682914,0.5658385308947176,-0.37949810150283125,-0.4428359131964588,0.5020445307527945,0.25435403295515707,0.1561201993007646,1.5839672603191994,0.7923433762755714,-0.06473913178292717,-0.543578605933775,1.0765675075854357,0.3170733790350786,0.6288849794485792,-0.2917388929954633,-0.572385949380295,0.10739461977299045,-0.13619730722078083,0.41673539307900576,0.7665059107028221,-0.38342891477305213
120310025014.0,0.26644609083249987,0.2929442295565882,0.31566305893702523,-0.033324764167936026,-0.08330205879055666,-0.16745988193619035,-0.6103028189046797,-0.09594589045252655,0.65275296296479,0.2681169951524488,-0.4219772963221858,-0.6253496650652708,-0.39778940009052727,0.28216125539130776,-0.2514511126546054,-0.7687787098974769,0.17487989387339417,-0.08077315435890192,-0.1244380233336777,0.1343117155563113,-0.4896318817515171,0.3912211741714456,-0.6345260652570557
120310025022.0,-0.34514873907842125,0.21488653947371728,-0.5975755470678645,0.6878791866666772,0.27806384708119664,0.20583561234843056,0.11158303055792088,-0.20625711107524503,-0.5573926802809658,-0.01876703309660369,0.6575753338140304,-0.0646532601612381,-0.27734622741144527,-0.13805919283057572,0.005235561363523865,0.1803213614141626,0.21052306540645882,-0.4058456039991212,0.2677593468472766,0.590041419501108,0.13594248511334378,0.5638818487315066,0.10718814797572293
120310026001.0,0.18332603979675374,-0.26566346570067395,-0.12264190657605074,0.02165874089770927,-0.5237447272128869,-0.18272978783291252,0.004775373660458341,0.7368943368544614,0.5508167862971675,0.563571438240928,0.31148833715523633,0.7048843243303062,0.35811291996874894,0.05923486201591827,0.4247863270301519,0.23209639112842337,0.3077817965275701,0.1725263308127435,-0.39189648928683657,-0.3907724711570836,-0.47402939047588116,0.05404512401360617,-0.024144127118849407
120310026003.0,0.2694936483568715,0.20938749212376515,-0.4262375383621625,0.3317260172592187,0.0404811067510364,-0.09654572612377067,-0.2348185436179639,0.9392103755414555,-0.0915684841415557,0.15824931647431975,-0.23259553584419085,-0.09366160365595944,0.1694902419141971,-0.24701684014951708,0.6964690891335902,-0.06844444954356245,0.5464666329243909,0.17281696293940468,-0.22452143960940804,-0.3589175131384172,-0.22895260684379068,-0.5772534581420983,-0.07549303009504581
120310027011.0,0.3262837053420362,-0.1743690490290508,-0.0968017570599562,-0.4189144230677444,-0.26311591758271585,0.2773568401882162,0.08346524814520738,0.47017784033905985,-0.16340048055888398,0.12096629378217229,-0.013577993446090937,0.2054911549386224,0.23189820217556043,-0.5721027308495068,-0.19704931700822376,0.09445569278915765,0.41160365429886875,-0.008037636255002848,-0.16800119155721144,-0.3987790011912623,-0.30541070741504417,-0.6085803579245475,-0.6857239634847357
120310027012.0,-0.48092803771508885,-0.2810192059879296,0.43840298350833706,0.34772542733707,0.6074905581618908,-0.7622617898259132,-0.20387157353014407,0.40867130078924213,-0.03190601471039969,-0.09653502933129496,-0.6817671877414561,-0.7375100915753694,-0.455643673868653,-0.35686801913604504,-0.8822180475059108,-0.32547120820299963,-0.3820072795536567,-0.617383887487028,-0.29518060349442676,-0.6601165773932524,-0.6523260866677995,-0.546361013648432,-0.627794415837291
120310027013.0,-0.0064340343516046455,0.10455967238906635,-0.29484578290482727,0.21151731435623025,-0.11335593277766905,-0.2177696008046752,0.0001783622039990458,-0.5902327609556972,-0.43333030306313475,-0.29793911301656073,-0.5698219777467739,0.027081362857236814,-0.13246698467386242,-0.20844682502787326,-0.762770946817863,-0.633813070817137,-0.36466125655706755,-0.82513005838127,-0.7121675967873626,-0.3217811982517885,0.07349924475321129,-0.15329937435245938,-0.09915610766901392
120310027022.0,-0.014007402575429985,0.2564238366366091,-0.19491342622334448,-0.15242979538896437,-0.07516730142513149,0.25605525786524863,-0.5615662467151711,-0.6212985811181966,-0.20852560735511136,0.27655646951548823,-0.15644680751331358,-0.03134672545178053,-0.2949477382769269,-0.49286822760074783,-0.5873921547569304,-0.19066420617625135,-0.42484606346409587,-0.4942089143456566,0.10010805827918373,-0.08091317586992633,-0.19866924002834946,-0.19803267478444728,-0.36175310428253393
120310027023.0,0.11325150146234685,-0.02480266368904133,-0.43731618712788883,-0.43909376683930484,-0.1152565372964558,0.6855805639367639,0.4685037794493388,0.0888984649756881,-0.15482104879768066,-0.1490444086894879,-0.25340083089138987,-0.04540518135161275,0.7645426866209803,-0.42437263371287226,0.05457112579262743,-0.3949276259508287,-0.5565934201700306,-0.5922951172069787,0.3225830365486803,0.15305197551244212,0.5833289164749063,0.7373468050597541,0.5919073543205766
120310028011.0,0.4461993819346397,-0.06324936470214479,0.5079004889442227,0.30314299879716694,0.08934815593048998,-0.7913184976439477,0.0033677099791429876,1.0568454171769968,0.4171023289214098,0.8808074672294202,-0.10565988154304756,1.956255032009742,-0.3317922933272768,-0.21123787739118258,1.543952392914029,0.18988036163849856,0.15857059317856143,1.1513333346576515,0.4424995923250772,0.3308148238950886,1.2977812703944107,0.5247400036739776,-0.2258148298563518
120310028012.0,-0.0064497898131322074,-0.011531357245704033,-0.45667774925765947,-0.5354030624366716,0.5807318699119167,-0.16204726043336232,0.032033869852677324,0.2873185449326968,-0.2831817049811777,-0.698014588021901,-0.29364111356043626,-0.6551466969711062,0.1383476857376673,-0.8294589516591199,-0.27512444845388734,-0.2750308473686921,0.013082872645978617,-0.6625387110912991,-0.03234639100332947,-0.8119892801719463,-0.6955476143653468,-0.15810516792659282,-0.36513735186179924
120310028021.0,-0.41235457301702483,0.05877164812685104,0.36625614567942766,-0.6205431939085949,0.18714912340960377,0.40225763046333546,-0.25071652487355267,0.03583498539431245,1.5765443979951521,-0.05191508022954309,0.7054520271264496,2.220889966910275,1.6287506752763736,-0.1418439627331247,0.007161942911912351,0.8801061139397841,1.6980710916936816,-0.05459790495568808,0.3866442308624287,-0.664993932642668,0.05848404404252191,0.3207388247369141,-0.2898129343346269
120310028022.0,-0.06227150329232199,-0.055837485067147016,0.1447337503709694,-0.4622287193034023,0.3576930697807841,0.07091093990267545,0.5407908091100708,0.48222607911344356,-0.6179941332347574,-0.6090818169622974,-0.13970561963734185,0.2651427470773479,0.8163704886228409,0.5853942610666221,0.5392493803437344,0.9711614736682187,-0.498362898432614,0.09009024611347553,0.07359880609359033,0.4015472530728464,-0.2816448728010059,0.04255649104068523,-0.07511968207453766
120310028023.0,-0.42826131419501773,0.2108934556726213,-0.1855722004581251,-0.1113135977767458,0.02366356224085602,0.4268025675218897,-0.019886175444592463,0.02350933141776789,0.051861266163099384,-0.0671289792811564,-0.11376152301883138,1.3274561538728749,1.0144731798519078,0.05686133151499993,0.0392304661381918,-0.0714297036075282,0.1936542318665136,0.04050187754729413,0.14544121908830318,0.12937262739863203,-0.04055463028999898,-0.11226942997254068,0.4647786632162753
120310029011.0,0.2964566576434042,-0.25923183710050224,-0.38126411752465617,0.11800579424527963,-0.6233870447551821,0.10245829883057761,0.6475572016662917,0.8118121883499769,-0.0706783690227067,0.4607903909036424,0.050257323011002664,-0.14850150623514177,-0.07952140598826073,-0.023858912829521343,-0.5840186542939344,0.09014064572480016,-0.5047168600199101,0.03626498375252296,-0.18105813553248423,-0.1444883380867028,0.7098920493938631,0.004617759368615897,-0.4132096899698999
120310029022.0,0.6193195252576055,0.0904584661689732,0.07237142076414826,-0.27252343202974766,-0.10342191577325674,-0.6076740912775768,-0.2666942462345276,-0.37461838606043457,0.05982117661802019,-0.0748482300787382,-0.33440973013796704,0.4145244261274497,0.529852222927119,0.36183796003096874,0.39462610415041177,0.4190787961859272,0.28593870974724056,-0.14290292847917033,-0.06930792541852576,-0.10249980197326139,0.02855323896327621,-0.647440250361242,-0.0604218760408136
120310029023.0,-0.18820661101364172,0.10231812724867766,-0.0029114626974402176,0.28824032140070077,0.07916260792273205,0.41452713327982654,-0.13554094354384777,-0.29844600129419907,-0.34939225514986594,0.26299832520145583,-0.8383407009072396,-0.23106507895380735,-0.038439428768434175,-0.4989308715159825,0.6010877236114044,-0.8655267066296917,-0.8811167029054928,0.2777164444424945,-0.70242323409246,-0.42407542215806765,0.796910805786654,-0.4103158973949273,0.09320386933733885
120310101011.0,0.5896119573559615,-0.19910833885570667,-0.4435890117753462,0.058159918756077636,0.06386628923995294,-0.14537053849733228,-0.4837740430182807,-0.4522540554242931,0.35251885740854205,0.0050054061593512575,-0.33208629083163405,0.4548041651676468,0.022717808888455898,0.3480792193238041,0.2605904905346362,0.1117357760451174,-0.042206087357602964,-0.2917617109241269,0.12711948985181973,-0.02881018829491079,-0.21120749980257325,-0.17602824395788907,0.18122249061689322
120310101012.0,0.07236771100724786,-0.25127579736247885,-0.05971133477015249,0.07997980619733273,-0.03589293689981624,-0.002500892971112162,0.15966822158143926,0.2147163857533365,0.26764940331481707,0.2558647952883321,0.03141714456013395,0.2677954738929517,0.28266031328884894,0.3230329063380112,0.3108763522032104,0.005611349730760774,-0.17977913675351898,-0.14348668048753632,0.17818199749019728,-0.07434407829723302,-0.17427594352328935,-0.15997049611264497,-0.1412286089031892
120310101021.0,-0.057722899189846244,-0.07296345502418103,-0.15473547762533055,-0.1914631165526792,0.036983080165407495,0.13282014213472895,0.182979105256916,0.11665399672137237,0.4866769819331808,0.0929058477557201,-0.03698081447847698,-0.09417980194171395,0.22192349740267203,0.4521277493323837,0.15953117928399665,-0.13875163331209914,-0.7143830180334814,0.019450365892287477,-0.14370108026622921,-0.39928441852837065,0.21409772229466761,-0.21701412177053442,0.22142257126017953
120310101022.0,-0.30040632610203644,0.00833471984041563,0.12578943616074617,0.016454164365843103,-0.026928086986650134,0.02253253943490202,-0.006053946672990418,0.11519528439481239,0.09523444866465204,0.22917024744837572,-0.16031385435497456,0.0583917691863423,0.0533534072530025,0.11910284504707458,0.3396495378779603,0.08079511569085775,-0.045205949436872166,-0.12682175341885957,-0.08836794774898449,-0.08263323652804429,-0.0862002751326487,0.06971262163018878,-0.21966863613539692
120310101031.0,0.15724817024934876,-0.39652211205530935,-0.0863823620255285,-0.08907379297812497,-0.05579493365827292,-0.012930382603956396,0.20647918645195154,0.3368142054237063,-0.10934614547546186,0.3397622339303979,-0.14299084672082316,0.14810375079207935,0.00928714867717575,0.11069164842431235,0.12598244016251556,-0.16372974655345118,0.1588243976372499,-0.12162319277833983,-0.0011149979945358594,-0.06598484762125319,0.0562529317925124,0.023759206846745273,-0.22465417470469012
120310101032.0,-0.3127619483387474,-0.31334588780301637,0.011356722539115714,0.6078304580154603,-0.029106462651394237,-0.240069548320523,0.1959402269298047,0.31346313591948693,0.11637850437944482,0.6729248245914776,0.013336764216889818,0.7356956335007289,0.6144495082082041,0.5451986963329117,0.6347973297255439,0.41036331268967724,0.28813797050565343,0.04024152857296297,0.30113561255301763,0.6940235172849912,0.27098844175334874,0.3056801740041717,-0.4039008866862141
120310102011.0,-0.2349686426482416,0.055546994566188695,0.07007309923392276,-0.01525945551484324,-0.08034469617614677,-0.037920697878293746,0.1318119242703259,0.40778193460296625,0.013187650940744934,0.4324992415162206,-0.20556302369432333,0.22142328934173913,0.5895144529197152,0.11039312310398103,0.2261798784148866,-0.06192500639229506,-0.13052050205604965,0.06279938077949067,-0.034675589538010046,0.031828405162022635,-0.24631324872465135,-0.07725650151563078,0.010285697847755793
120310102012.0,0.08178695116491912,-0.042287063245930276,0.1719882932851579,-0.09456275725525345,-0.22968588927583825,-0.07868979436037853,0.01278848612339507,-0.014603390515051464,0.3167473816763744,0.33973679195290146,-0.18115946286726592,0.3953062754790728,0.21559654048779184,-0.08800482405876474,-0.06414059562503552,-0.1373542044977537,-0.19802788320526743,0.16606234407128012,-0.07553129077535803,0.05929152555952008,0.04456664560404775,-0.039671246274865034,-0.05519995261650327
120310102021.0,-0.09651379253539018,-0.2973347159639317,-0.42823136705788223,-0.12003841347287218,0.06612592038907746,0.21123930132308036,0.6251864091649082,0.1564346665645286,-0.31274063930943846,0.2704275840024022,-0.4202528357277426,-0.2021068486563129,-0.10788977893927171,-0.5027377884151634,-0.472139475889681,-0.24147411491445891,-0.07593708168138,-0.1611691142122632,-0.4938349776347561,-0.4137442308923971,-0.43082371180278595,-0.0597120693246859,-0.2460785218987918
120310102022.0,0.050536897956790956,0.08125923551889497,-0.06726561704011345,-0.054524371944012835,-0.16166105487529525,-0.17306940212248603,-0.08641880431320641,-0.18966206620194526,0.2784767680471491,0.01241497030185137,-0.036273578767702895,0.061963357509384025,-0.011347781851796893,0.09861932974477376,-0.0590437354706963,-0.18619451350263636,-0.2144273282750826,0.08041352092079486,-0.22099566285662012,-0.2528812937854267,-0.3513242810073948,-0.3803455500795607,-0.4811825867021038
120310103011.0,-0.2477255706882335,-0.10913935052559547,0.15498084985987562,0.11364565119395142,0.0017196052393704062,-0.1171298445486854,0.22575597858734017,-0.06371089554526024,0.1872069503679802,0.16551633812782934,-0.2787273704780366,0.28968698202073057,0.13638642046361632,0.005381391189826751,-0.016004174245210175,-0.35851609018919434,-0.2692292032123528,0.041301914366143264,-0.04623181330082191,-0.48121679361345615,-0.08731694301185612,-0.056944819575793025,-0.13769371719867587
120310103012.0,0.5639984082349332,-0.5658056673571954,-0.08501242612009588,-0.002516999859278981,-0.1024279710718909,-0.23992086861578302,-0.10794963142076289,-0.2999979268415134,0.047953326384591384,0.4149657804419625,-0.23390860670913505,0.18284241562351672,-0.05396222679036439,-0.14241725176418427,-0.05495931208131118,-0.22999354920789813,0.0367402406445739,-0.04993087814487698,0.07221559665575826,-0.14894385128796125,0.2851355550731086,-0.16934416318281198,-0.14336863007767475
120310103031.0,-0.07187347096462891,0.03953351791657244,0.030807886589839118,-0.2230679757553451,-0.005338928350485246,0.009956037441852415,0.020302689798568457,-0.02336265568556767,-0.26728212865242695,-0.11540736140947994,-0.18784697023874533,0.03231493494244103,0.06116979875470229,-0.08666381035596875,-0.14012782096100654,-0.274806113382989,-0.03998152182056693,-0.15317196823777535,0.021066358651278344,-0.31142234512615746,-0.08853283278517439,-0.23290834523963924,0.0066201987491972
120310103032.0,-0.5708867178312904,0.8933391340020757,0.530423384400251,-0.03366463378347969,-0.1641755768540599,-0.4848501216798367,-0.5410338689839013,0.2049628770705745,0.08681909717468102,-0.4916524039009637,-0.321215256298784,-0.5154749918045217,-0.24196346877170583,-0.5277522028208443,-0.6778382891450856,0.1895779671033106,0.10641651768623551,0.34487339474069895,-0.006683008656660772,-0.6962745417723549,0.1636007550101345,-0.5289161292525068,-0.5195887409925679
